timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545021031826842,-2,-2,-1,1,-1,-4,-1,0
1545021031826842,3,-1,-3,-3,-3,3,0,-3
1545021031827843,-5,0,-2,0,-1,-2,1,-1
1545021031827843,0,-1,-2,-1,2,-3,-1,0
1545021031840853,-2,-1,-1,-1,-3,-4,-2,-2
1545021031840853,-1,-1,-1,0,-2,2,0,-1
1545021031847857,-4,-1,0,0,0,0,0,-2
1545021031847857,3,0,0,-1,-2,-2,0,1
1545021031863868,-3,0,0,0,0,-2,-1,-2
1545021031863868,3,-3,-1,1,5,-7,0,2
1545021031865878,-5,0,-3,-5,-10,5,-5,-2
1545021031865878,3,1,1,0,8,-1,0,-2
1545021031886885,-2,-4,-1,0,-1,0,-4,-2
1545021031886885,-2,-1,-2,0,0,-1,0,-1
1545021031887886,-1,-1,1,-1,-4,-5,-1,1
1545021031887886,-1,-3,-1,0,-6,-1,0,-1
1545021031900894,5,1,-1,-1,1,4,-1,0
1545021031900894,-4,-2,0,0,1,0,2,-1
1545021031907899,-1,-1,-1,-2,0,-4,-2,-1
1545021031907899,0,2,-1,1,0,2,-1,-1
1545021031924911,-4,-4,-1,0,-8,-4,2,-1
1545021031924911,4,-2,-1,0,10,5,-2,-1
1545021031925915,2,1,-1,-1,0,-1,-1,-1
1545021031925915,1,4,-1,-2,-6,-11,-3,0
1545021031945926,-3,-1,-2,-1,-1,14,0,-2
1545021031945926,-2,-1,-1,-3,-3,-6,-3,-1
1545021031947928,-2,1,1,0,2,0,1,0
1545021031947928,-1,-1,-2,0,-3,-5,-1,1
1545021031959936,0,0,0,0,-1,-1,-1,0
1545021031959936,0,2,0,0,-5,4,-2,-1
1545021031968944,-10,-6,-2,-2,3,-1,0,-3
1545021031968944,-3,0,-2,-2,-2,0,-1,0
1545021031983966,0,0,-1,-3,-2,-2,-1,-1
1545021031983966,-1,0,-1,-1,-4,0,-1,-1
1545021031985972,-3,0,-2,1,0,-3,-1,0
1545021031985972,0,-1,-1,-1,1,2,0,-1
1545021032005969,0,-2,-1,0,-1,-4,-1,-2
1545021032005969,3,3,-2,-2,3,-1,0,0
1545021032012983,1,-2,-1,-3,-1,-2,-3,-1
1545021032012983,-5,-3,-1,1,-2,1,-1,-1
1545021032019979,4,3,0,-2,3,-3,1,2
1545021032019979,1,0,0,0,-1,8,-1,-1
1545021032028985,-1,-2,-1,-1,1,-1,0,0
1545021032028985,-1,-2,0,-1,4,0,2,-3
