timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545281431183465,-1,-3,-1,-3,-3,2,0,-2
1545281431183465,-2,-2,0,0,3,2,1,-2
1545281431184466,0,2,1,4,3,1,-1,-1
1545281431184466,5,-2,0,-8,-1,0,4,2
1545281431205481,-4,1,-1,2,-3,-3,-3,0
1545281431205481,0,-2,0,1,2,-1,0,0
1545281431213487,-2,-2,0,2,3,-1,-2,1
1545281431213487,-3,-2,-2,-9,-11,-4,-1,-2
1545281431220493,-1,0,0,3,6,3,1,-2
1545281431220493,-2,-1,2,0,-3,-1,-1,-3
1545281431221492,1,0,-2,5,1,-3,2,0
1545281431221492,-4,-4,-2,-4,0,-1,3,1
1545281431251513,-1,-3,0,-5,-5,-2,-17,0
1545281431251513,0,2,-4,-4,-9,-3,3,1
1545281431252515,-4,-3,1,9,14,-2,-3,-4
1545281431252515,0,-1,0,2,3,1,1,1
1545281431266525,-2,-1,0,-1,0,2,0,-2
1545281431266525,-3,-3,0,-6,-5,-4,-1,-1
1545281431267525,3,2,-1,-2,-6,-5,-4,0
1545281431267525,0,0,-1,-4,1,-2,-1,3
1545281431280536,-2,-2,-1,7,-1,1,3,-2
1545281431280536,1,1,4,2,0,-2,1,-3
1545281431281535,-4,-8,-7,5,0,0,-2,0
1545281431281535,1,5,5,-1,4,-1,-1,-1
1545281431303550,-5,-6,0,-17,-9,-5,-3,-3
1545281431303550,-1,2,-7,2,-1,-1,-4,-4
1545281431304551,6,10,12,15,10,7,6,3
1545281431304551,-5,-26,-18,-6,-4,-3,-3,-2
1545281431326568,-5,-13,-8,-16,-4,-3,-2,-5
1545281431326568,0,5,-11,-4,-4,-1,-2,0
1545281431327567,-4,-2,2,-11,-3,-4,3,-1
1545281431327567,7,11,14,34,4,2,-3,2
1545281431340579,1,-6,1,-6,5,1,5,-1
1545281431340579,5,-7,0,6,1,-2,-4,0
1545281431341578,-7,1,-6,-37,-22,-3,3,-2
1545281431341578,0,4,9,26,23,-1,-2,-2
1545281431371599,0,-18,-25,-1,0,-1,3,-1
1545281431371599,-6,3,3,8,0,-2,-2,0
1545281431372599,10,-28,-10,-29,-2,3,1,3
1545281431372599,-4,50,18,-20,-10,-4,-5,-8
1545281431386610,13,17,11,27,8,11,2,8
1545281431386610,-4,-15,8,-11,4,3,-2,-2
1545281431387610,-14,-4,-37,6,-10,-8,-7,-8
1545281431387610,-10,-15,1,-29,-16,-4,-4,-3
1545281431400619,4,37,6,-6,-14,-9,0,-2
1545281431400619,0,-3,10,3,11,-2,3,-1
1545281431401620,3,-4,10,29,14,7,-4,0
1545281431401620,-2,-16,-12,-11,-3,2,5,-3
1545281431423653,2,17,12,-19,-6,-4,-5,3
1545281431423653,-2,-36,4,6,-11,-6,1,0
1545281431424654,-5,18,-4,-6,-9,-3,1,-2
1545281431424654,-3,17,4,18,11,1,-2,-2
