timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545021530369820,-26,-4,-1,-16,-13,-3,-1,-4
1545021530369820,6,0,1,23,10,2,0,-1
1545021530370821,-8,-2,-2,-20,-10,-7,-5,-2
1545021530370821,-18,2,0,18,-3,1,0,0
1545021530393837,23,-8,-4,-17,4,0,-2,-1
1545021530393837,3,4,-1,20,4,1,1,-1
1545021530393837,-7,0,0,-5,-1,1,-4,-4
1545021530393837,4,-6,0,6,-8,-2,1,1
1545021530407847,-3,3,-3,0,10,-1,-3,1
1545021530407847,33,4,-1,-15,-7,-2,-1,0
1545021530408848,-3,-9,-1,8,4,1,1,-5
1545021530408848,-9,-4,-3,-14,-1,0,-4,-1
1545021530429862,-8,3,1,-14,-8,-2,0,-3
1545021530429862,-4,-4,0,5,-2,-3,-2,-2
1545021530430863,11,3,-2,1,2,-2,-1,4
1545021530430863,13,-2,-2,3,0,-4,0,-4
1545021530453880,-8,-8,0,-9,-12,0,0,-1
1545021530453880,-9,1,0,-5,14,1,-2,-1
1545021530453880,-5,1,-1,7,-2,-2,-1,-2
1545021530453880,3,5,0,-3,11,1,1,1
1545021530466889,-1,-9,-3,-12,-6,-1,0,-2
1545021530466889,-8,1,-1,17,7,2,1,1
1545021530474895,-9,-7,-1,-9,-2,-3,0,-1
1545021530474895,8,2,-2,9,-11,-2,-1,0
1545021530489905,8,3,-1,6,3,0,-2,2
1545021530489905,-12,-7,0,-13,-11,0,-1,-2
1545021530490906,-8,1,0,-8,-9,-2,0,-4
1545021530490906,20,2,-2,-2,8,-1,-2,1
1545021530512921,-8,-7,-1,14,2,0,-1,-2
1545021530512921,-9,1,-1,-7,-12,-5,-1,1
1545021530513922,0,3,-3,-1,5,4,-1,0
1545021530513922,6,0,0,-3,-3,-5,-1,-2
1545021530526949,-12,-2,0,-8,2,3,-1,-1
1545021530526949,4,-5,0,22,2,-1,3,5
1545021530534937,-28,1,-1,-11,-11,-1,-3,-4
1545021530534937,22,-6,-2,6,11,2,0,-4
1545021530549948,13,4,-2,4,-2,-1,-1,1
1545021530549948,-8,-3,-1,-15,2,0,-1,-4
1545021530550950,2,-3,-1,-2,-5,1,-1,2
1545021530550950,-12,-2,-1,-3,-5,0,-1,-2
1545021530572981,-5,1,0,7,-1,-1,-4,-3
1545021530572981,-19,-3,-2,-17,2,2,0,-1
1545021530573982,4,2,1,6,0,-3,-1,-1
1545021530573982,-13,-5,-3,-13,1,2,0,-2
1545021530586974,12,-2,-1,3,1,0,1,0
1545021530586974,-8,-1,-1,6,-17,-6,-3,0
1545021530594980,11,-3,-2,-29,6,1,-1,-1
1545021530594980,-11,0,0,11,-10,-2,-3,-4
1545021530612009,17,0,1,15,19,0,0,6
1545021530612009,1,-1,-4,-10,-2,-2,-3,-3
1545021530612009,4,-2,-2,0,-4,-3,-2,0
1545021530612009,2,1,1,-5,-7,-2,-1,1
1545021530633024,-9,0,0,-9,-13,-2,-2,-5
1545021530633024,-13,-3,0,-1,11,0,-1,-1
1545021530634008,11,-2,0,8,8,-2,-1,0
1545021530634008,-21,-2,0,-2,0,-1,1,-1
1545021530656036,7,0,0,3,-2,1,1,1
1545021530656036,-2,-1,-1,-8,-3,-1,0,-2
1545021530657037,6,-11,-3,8,0,1,0,-2
1545021530657037,-14,2,-1,-2,-4,-8,-3,1
1545021530671048,4,1,-1,-8,-3,4,0,0
1545021530671048,22,3,2,11,-5,-2,-1,1
1545021530672047,-5,1,-1,-3,3,0,1,0
1545021530672047,-4,-4,-1,-9,2,-3,-2,-3
1545021530693050,10,2,-1,-6,1,0,1,3
1545021530693050,2,-1,0,6,-7,1,1,-1
1545021530694050,1,-4,-1,7,-7,-4,-2,1
1545021530694050,26,9,2,-8,-7,1,-2,3
1545021530707071,-16,-27,-4,20,-1,-7,-6,-4
1545021530707071,2,6,-1,-18,-2,4,1,2
1545021530716075,-1,3,0,-5,0,-2,0,-2
1545021530716075,-4,2,-1,5,-1,-2,0,0
1545021530731077,-11,2,-1,-12,4,3,0,-3
1545021530731077,-15,-8,-1,7,1,-5,-3,-2
1545021530732078,3,4,-1,1,1,0,-2,0
1545021530732078,-1,-4,-2,9,4,-1,-1,-2
1545021530753109,-3,7,1,16,-2,-4,-4,-4
1545021530753109,0,-3,-2,-22,-7,-2,-1,-1
1545021530754110,-2,3,0,6,2,0,-2,1
1545021530754110,5,-5,0,-5,2,2,1,-1
1545021530776108,-14,-4,-1,-3,-3,-1,-2,-3
1545021530776108,5,8,0,3,-2,2,1,-1
1545021530777126,-2,-11,-3,-5,-4,-2,-1,-3
1545021530777126,3,-2,-2,-6,-3,-1,-1,0
1545021530791119,-4,1,-1,2,-3,-4,2,0
1545021530791119,6,1,-2,-7,-1,1,2,-2
1545021530792131,1,1,0,1,-2,0,-2,2
1545021530792131,-6,-3,-1,5,2,1,0,-1
1545021530813134,1,4,-1,1,0,-3,-2,-2
1545021530813134,-3,-2,-1,-5,-1,1,-1,-2
1545021530814134,-1,2,-2,1,1,3,2,1
1545021530814134,-2,-4,-1,1,-2,-4,-2,-2
1545021530836152,-2,2,-1,-4,-1,0,-1,-1
1545021530836152,1,-6,-1,-6,-4,-2,-4,-2
1545021530837151,0,1,1,4,-3,-3,-2,-1
1545021530837151,-2,-1,-1,-4,-3,2,1,6
1545021530849172,-2,-1,-1,2,3,-2,0,-7
1545021530849172,-2,-3,-1,2,0,-2,-3,6
1545021530858166,1,2,4,10,2,0,-2,-25
1545021530858166,-4,-3,-8,-9,-4,0,5,10
1545021530873189,0,0,2,-14,-1,0,0,1
1545021530873189,0,-4,-4,-3,-2,0,1,2
1545021530875178,-2,1,-4,0,-1,-4,-1,-3
1545021530875178,-2,-3,-10,-2,1,1,-2,-3
1545021530896210,3,-3,-26,-12,3,0,1,1
1545021530896210,-7,2,30,15,-7,-5,-4,-8
1545021530897197,0,-3,5,4,-3,2,-1,3
1545021530897197,0,-1,-2,-27,0,-4,-6,-3
1545021530910203,-8,1,6,45,-6,-16,4,7
1545021530910203,4,-4,-26,-25,-2,-12,-48,-10
1545021530917208,3,1,-10,-19,2,15,34,-5
1545021530917208,4,1,23,46,4,1,-11,-16
1545021530933220,-6,8,52,10,-7,2,6,-9
1545021530933220,-2,-7,-35,-34,9,-10,-11,60
1545021530935237,-34,-6,-13,-23,-21,-23,4,-35
1545021530935237,2,-5,12,80,12,34,12,-12
1545021530956236,-6,-10,1,-68,-14,-11,-1,-8
1545021530956236,-1,-18,0,31,-6,6,22,-9
1545021530957236,10,-46,-31,-15,8,1,-8,23
1545021530957236,-1,-55,12,15,0,-12,-20,12
1545021530969245,-1,-90,-37,73,9,12,6,10
1545021530969245,-2,-74,13,-49,6,4,4,-9
1545021530978251,-25,-45,18,0,-3,-9,-11,-10
1545021530978251,-6,-33,16,-34,-17,-20,7,-33
1545021530993262,32,3,-2,37,9,12,4,49
1545021530993262,3,11,-31,-48,-11,-1,4,-17
1545021530995264,13,27,-27,25,8,6,17,-1
1545021530995264,10,67,36,49,-5,-9,-26,37
1545021531016278,-20,57,26,38,11,-2,-14,-37
1545021531016278,1,58,-2,2,-8,3,18,-6
1545021531017279,11,54,8,-27,3,-1,-24,2
1545021531017279,-4,41,-19,-79,-8,-4,-7,32
1545021531029287,-4,34,-23,-8,4,2,3,-7
1545021531029287,-6,27,12,18,5,-4,-4,-8
1545021531038294,6,20,3,-4,0,3,-3,29
1545021531038294,3,4,-68,-8,14,10,7,4
1545021531053317,-17,14,44,-65,-22,-19,-16,-2
1545021531053317,-23,5,-9,24,0,3,0,-23
1545021531055318,7,2,-11,-22,4,4,-4,18
1545021531055318,-16,-5,2,-69,-13,-4,8,-29
1545021531076333,-14,-1,5,21,5,-2,-3,-2
1545021531076333,18,4,25,81,-4,-5,-7,-10
1545021531077322,-14,-6,-11,-40,9,0,10,-16
1545021531077322,6,-7,3,63,-1,4,-4,14
1545021531090342,16,-5,-48,-73,-13,4,0,-15
1545021531090342,5,4,-1,-32,7,4,29,40
1545021531097347,-8,0,42,127,12,0,-28,4
1545021531097347,7,-1,17,-23,4,3,2,-11
1545021531113346,-31,-4,-19,48,3,2,-10,-14
1545021531113346,24,-2,0,-53,-1,2,13,14
1545021531115348,-4,-3,5,-9,-6,0,4,9
1545021531115348,-17,-4,-12,-40,1,-3,2,-12
1545021531136363,27,2,10,7,7,-1,5,22
1545021531136363,-12,-5,-10,-11,-6,2,-7,-9
1545021531137369,6,-3,-27,14,-3,-2,0,-3
1545021531137369,-11,-2,53,-13,-2,-3,3,-13
1545021531151386,0,-8,-3,-29,-11,-5,0,8
1545021531151386,-2,-3,-13,-2,-2,-5,-5,8
1545021531158386,9,3,19,36,-5,-1,-4,3
