timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1532660846994830,-8,-1,5,1,-2,2,1,1
1532660846994830,-5,-4,-3,0,-1,1,-1,-1
1532660846994830,0,-2,-3,-4,-2,3,4,-1
1532660846994830,2,0,-1,-4,-3,-8,4,1
1532660846995830,1,-1,-2,-2,-1,1,-25,-1
1532660846995830,-1,1,-6,-1,-2,0,2,-1
1532660846997858,-1,-1,3,1,0,3,-1,-1
1532660846997858,-3,-4,-1,-2,-1,0,7,-1
1532660846998820,-1,6,2,-1,0,-2,-31,-2
1532660846998820,-1,-3,-3,0,-2,2,12,-2
1532660847006845,-2,-1,0,1,0,1,-2,2
1532660847006845,-3,-3,-1,0,-2,-2,-2,-1
1532660847012849,-1,-2,-3,-4,-2,-3,24,-2
1532660847012849,1,0,3,-1,-1,-8,-19,-1
1532660847026859,-2,-3,-4,-2,-1,-3,1,-2
1532660847026859,-2,1,0,0,-1,1,-6,1
1532660847037866,-1,-3,-4,-3,-2,0,4,-1
1532660847037866,11,0,0,2,0,4,11,0
1532660847052877,-20,-2,-4,-4,-1,-6,-24,-4
1532660847052877,0,2,9,1,-2,2,6,3
1532660847056876,2,-2,-6,0,1,-1,5,-1
1532660847056876,-3,1,5,-2,1,4,0,-1
1532660847103971,0,-1,0,-3,-2,-1,9,0
1532660847103971,-1,2,1,3,1,2,0,0
1532660847103971,-3,-2,1,-1,-2,3,34,0
1532660847103971,-2,-3,-2,-2,0,-6,-67,-4
1532660847104985,-2,-1,-6,-1,0,8,6,0
1532660847104985,-1,-4,-2,-2,-3,1,12,0
1532660847105987,0,1,4,1,-1,6,2,0
1532660847105987,-1,-2,-7,0,0,-3,15,-1
1532660847116999,-1,-1,3,-5,-4,-4,-9,0
1532660847116999,1,1,7,3,1,0,-5,-2
1532660847123987,1,0,-5,-2,0,-2,-8,-1
1532660847123987,22,-1,2,3,-3,2,14,1
1532660847133000,-23,-1,-7,0,-3,-6,-14,-6
1532660847133000,-3,-1,-3,-5,-1,3,4,1
1532660847147020,-1,-4,-1,-1,1,-1,-4,0
1532660847147020,-2,4,1,1,0,-4,-3,-1
1532660847156118,7,1,-4,-2,-1,-6,4,-1
1532660847156118,0,0,1,0,-1,-2,-8,-2
1532660847170182,-3,0,1,0,1,-1,-10,-2
1532660847170182,-6,-3,-2,-1,-1,4,12,0
1532660847176186,3,0,1,2,1,0,-2,-1
1532660847176186,-5,-2,-5,-5,-4,2,-7,-1
1532660847193163,3,2,-1,0,3,-3,-4,-2
1532660847193163,-5,2,6,-1,-1,1,6,0
1532660847194164,-1,-5,-2,0,0,0,3,0
1532660847194164,3,0,-2,-3,0,0,14,-1
1532660847215214,-2,-3,-2,0,-3,-8,-23,-3
1532660847215214,-5,1,-2,-2,0,4,8,0
1532660847217174,0,1,-4,-4,0,-6,-8,2
1532660847217174,14,-4,2,2,0,-1,-2,-1
1532660847229224,-20,-2,-9,-1,-3,3,2,0
1532660847229224,-6,-1,7,-1,-1,1,7,3
1532660847238207,4,0,2,1,-2,3,-3,-3
1532660847238207,0,1,-3,-4,0,-3,1,2
1532660847253241,4,-1,-2,0,1,-4,-2,0
1532660847253241,-1,-1,-2,-1,-2,-3,4,-2
1532660847254207,-3,-2,-2,-1,-1,-1,-16,0
1532660847254207,-2,2,0,-4,-2,6,19,0
1532660847275223,0,-4,-4,0,-5,-3,-6,-2
1532660847275223,-2,-2,-6,-1,2,1,5,-3
1532660847277205,5,3,11,4,-1,-3,1,0
1532660847277205,-5,-3,-6,1,0,-8,-5,-2
1532660847290233,2,2,2,-5,0,1,-11,0
1532660847290233,-1,-5,-9,-6,-3,-2,4,-2
1532660847296234,25,0,-3,-1,-2,3,11,2
1532660847296234,2,1,8,4,1,-10,-26,-4
1532660847313249,-28,-2,0,0,-2,2,23,-1
1532660847313249,-6,-3,-3,-1,1,0,-8,0
1532660847314243,-2,-1,-7,-6,0,2,0,1
1532660847314243,1,1,4,3,0,-1,-1,-1
1532660847335264,16,2,-1,-3,-1,-3,-6,-3
1532660847335264,-4,-4,2,2,-3,-1,-2,-2
1532660847337265,-7,2,-1,1,-2,-3,0,0
1532660847337265,-1,-3,-6,-3,1,0,-5,-2
1532660847350274,-14,-1,1,0,-4,-10,0,-8
1532660847350274,-5,-1,-3,-4,-3,3,-2,3
1532660847356329,0,-3,-1,4,2,3,7,1
1532660847356329,-8,-1,0,1,2,-3,-5,-2
1532660847373372,11,1,2,0,-1,3,-2,-1
1532660847373372,4,0,0,1,-1,-5,-2,-3
1532660847374336,-11,-3,1,-1,1,3,3,-1
1532660847374336,-1,-4,-6,-3,-4,-11,-2,-1
1532660847395355,5,-1,-2,-4,0,4,6,2
1532660847395355,-1,-3,-6,-1,0,-4,23,-2
1532660847397355,-3,1,4,-2,-2,0,-46,-4
1532660847397355,24,-3,-4,0,-2,0,5,0
1532660847409364,-22,-2,-1,-1,0,0,-7,-3
1532660847409364,5,1,0,3,-2,2,12,3
1532660847418376,-19,-1,5,-3,-1,-8,-2,-4
1532660847418376,-7,-3,-3,-4,1,5,0,0
1532660847433368,8,-3,-3,-2,-1,0,1,0
1532660847433368,3,2,2,1,2,6,-4,0
1532660847434378,2,-6,-6,-2,-2,-7,-3,-3
1532660847434378,-5,3,1,2,0,5,10,-3
1532660847455394,6,1,8,1,1,2,6,3
1532660847455394,-9,1,1,-4,-1,-5,-19,-1
1532660847457392,13,-3,-5,-5,-2,-4,6,-4
1532660847457392,-13,-1,0,0,-1,2,1,2
1532660847469442,7,1,-4,-1,-1,-3,-6,2
1532660847469442,-2,-2,-1,-3,-1,0,-1,-1
1532660847478411,-4,0,6,1,1,-14,-2,-4
1532660847478411,16,0,-2,0,2,1,-4,-2
1532660847493422,-12,6,-1,-2,-1,4,7,5
1532660847493422,-2,1,0,0,-3,-9,-16,-3
1532660847494405,-4,-1,-1,1,0,6,11,1
1532660847494405,-1,-3,-2,-1,-3,-3,-4,-3
1532660847515437,8,-4,-9,-2,-1,0,-3,-1
1532660847515437,-1,2,3,0,-2,-5,3,-1
1532660847517438,32,1,-1,4,1,9,8,3
1532660847517438,-31,-5,2,0,-2,-18,-4,-2
1532660847529447,-4,-1,-1,-2,0,1,-17,-4
1532660847529447,-6,-1,-3,-3,-3,-4,2,-2
1532660847538454,-1,-1,-1,0,-1,5,21,0
1532660847538454,4,2,-5,-3,-3,-4,-20,-9
1532660847553458,8,1,6,1,2,0,18,14
1532660847553458,-2,-5,0,0,-3,4,-6,-5
1532660847554446,-13,4,0,-2,0,-6,-6,-3
1532660847554446,2,1,1,1,-1,9,12,2
1532660847575460,5,-5,-2,-3,-3,-1,-3,-3
1532660847575460,9,-5,-6,-1,1,-8,-15,-1
1532660847577462,-12,-2,-7,-1,-2,-2,7,-2
1532660847577462,-4,0,7,-1,1,5,4,14
1532660847589527,3,2,0,0,-1,7,-2,-6
1532660847589527,2,-2,-2,0,3,-4,-3,-1
1532660847598496,26,-2,-1,-4,-18,1,-1,-3
1532660847598496,-24,-3,-5,-2,0,-5,-4,-9
1532660847613497,-10,-2,-5,-2,8,6,-2,-1
1532660847613497,0,2,12,0,3,6,6,2
1532660847614488,-7,-2,-1,5,4,-3,1,-1
1532660847614488,11,-1,3,18,14,0,2,-1
1532660847635502,12,4,1,-10,-16,-3,-1,1
1532660847635502,-9,-1,-13,-20,-6,3,1,-2
1532660847637523,-9,0,-1,-20,-6,-1,0,0
1532660847637523,49,-14,1,-2,1,5,13,39
1532660847649587,-41,13,2,24,20,-15,-20,-51
1532660847649587,6,-1,7,18,-4,4,11,5
1532660847658583,-20,-13,-8,-43,-57,-8,-19,-8
1532660847658583,-33,-34,-6,16,18,0,2,15
1532660847672587,21,13,4,-28,-32,5,-17,32
1532660847672587,-36,20,2,31,72,2,-10,-19
1532660847674585,28,9,-5,-38,-41,-1,28,59
1532660847674585,32,16,6,8,20,9,-18,8
1532660847695656,43,-10,4,22,-2,-8,15,0
1532660847695656,-44,-19,-10,-3,-54,-28,-30,-10
1532660847697610,-13,-8,-1,-5,17,1,3,-9
1532660847697610,-40,3,0,42,41,0,10,-26
1532660847709620,-11,-20,-3,-58,-60,-13,0,32
1532660847709620,-9,4,-3,11,38,29,7,-22
1532660847718619,-11,6,9,19,-9,-11,7,32
1532660847718619,-28,-5,-2,-2,-8,19,-21,-59
1532660847732647,-8,13,1,24,26,-2,14,13
1532660847732647,-27,-13,-11,-55,-38,-5,5,6
1532660847739635,71,-12,-2,27,89,13,-5,-8
1532660847739635,-48,22,7,-2,-18,-1,6,-2
1532660847755663,43,4,8,25,26,0,-7,2
1532660847755663,-31,-8,-17,-33,-59,-27,6,-1
1532660847756663,-6,3,12,33,-13,9,5,-20
1532660847756663,1,2,-6,2,21,-4,-9,0
1532660847769658,-30,-15,-13,-26,9,8,7,-9
1532660847769658,40,2,6,4,-6,-5,1,15
1532660847778658,-47,-6,-5,-15,-11,-4,-12,-31
1532660847778658,26,28,0,8,-5,1,10,7
1532660847792688,1,-3,4,19,-13,-8,16,29
1532660847792688,42,3,0,-16,6,23,-20,-45
1532660847798692,59,-12,-13,-34,12,-7,-21,-13
1532660847798692,-38,-3,-4,-67,-62,-13,2,13
1532660847815686,1,-8,5,32,11,-15,-4,-23
1532660847815686,-61,3,6,33,36,10,-9,-9
1532660847821690,39,8,1,26,23,-5,1,13
1532660847821690,47,-1,-6,-11,-12,-4,15,8
1532660847837701,31,4,-2,-14,-5,4,-7,0
1532660847837701,0,-3,11,37,-12,-16,3,16
1532660847839703,-62,-6,-5,-42,-35,11,9,-31
1532660847839703,20,-6,-5,26,36,-14,-11,21
1532660847852726,-23,-4,-8,-22,22,8,-9,19
1532660847852726,35,-6,1,-2,8,10,12,7
1532660847858715,-51,9,6,21,-8,-8,-5,-19
1532660847858715,3,-4,3,-8,-56,-12,-12,-13
1532660847875751,-19,-5,-7,1,19,-10,-8,5
1532660847875751,31,-1,-1,-3,24,-16,3,-35
1532660847876747,-4,2,1,33,14,11,-9,-1
1532660847876747,-21,-23,-8,-36,-12,0,-15,0
1532660847896798,-10,5,2,24,7,8,-4,18
