timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1532923108982461,-1,-3,-4,-3,-2,0,0,-1
1532923108982461,1,-1,-2,-4,0,-1,-1,0
1532923108983453,-1,-1,-1,-1,-1,-2,1,-1
1532923108983453,-1,0,1,0,-4,-3,-1,-1
1532923108987444,-2,-2,-1,0,3,0,1,-1
1532923108987444,-1,0,0,-2,-2,1,1,-2
1532923108990447,1,0,-3,0,6,2,1,0
1532923108990447,-2,-1,0,1,-3,-1,-3,-2
1532923108993449,-1,-3,-2,-2,-3,-2,-2,-3
1532923108993449,-2,-3,-1,-4,-2,-5,-1,-1
1532923109018467,-1,-1,1,-2,-3,-4,-1,-1
1532923109018467,0,0,0,2,3,3,1,0
1532923109021469,-1,0,-2,-1,3,0,-1,0
1532923109021469,0,-3,-4,-3,-3,0,-2,-3
1532923109023489,-2,-1,-1,-1,-3,-2,-1,-2
1532923109023489,-2,-1,-1,0,-4,-2,0,-1
1532923109038500,-1,-1,-1,-2,-4,-4,0,0
1532923109038500,0,0,0,-2,2,-1,0,-1
1532923109055502,-1,-1,-1,1,1,1,1,-1
1532923109055502,-1,-2,-2,-1,1,0,-1,-1
1532923109056494,-1,-1,-2,0,-1,2,-1,-1
1532923109056494,-3,-2,-1,-2,-5,-3,-1,-2
1532923109101581,-1,0,1,2,0,0,1,-1
1532923109101581,0,-2,-2,-2,-1,-4,-2,1
1532923109102581,-1,-1,-1,-3,0,-1,1,0
1532923109102581,-1,0,-2,0,-2,-3,0,0
1532923109103601,0,0,0,1,-1,0,-1,-1
1532923109103601,-1,-2,-3,-2,-2,-1,-1,-2
1532923109106599,1,-1,0,-2,-3,-2,-1,-1
1532923109106599,-3,-1,1,2,-1,-1,0,0
1532923109113604,-2,0,0,3,2,0,-1,0
1532923109113604,-2,0,0,-1,0,-2,-1,-1
1532923109120609,-1,-2,-2,-5,0,-4,-1,0
1532923109120609,1,1,1,0,-1,1,0,1
1532923109129610,-2,0,0,3,-1,2,-1,-2
1532923109129610,-1,-1,-1,-2,2,-1,0,0
1532923109143620,-2,-2,-3,-1,0,-1,-1,-2
1532923109143620,-3,0,-1,1,-2,-1,-1,-1
1532923109152626,-2,-1,0,-2,-3,-4,-2,0
1532923109152626,0,-2,0,0,0,-2,-2,-2
1532923109174651,-1,0,1,2,2,4,0,0
1532923109174651,-1,-2,-1,-2,2,1,-2,-1
1532923109176653,-2,0,-1,-2,-4,-2,-1,0
1532923109176653,-2,1,-3,-4,1,-1,0,-1
1532923109189642,-1,-1,-3,-4,-7,-6,-1,1
1532923109189642,0,-1,1,2,1,0,-1,0
1532923109191643,1,1,0,0,3,4,0,-1
1532923109191643,0,-1,0,-2,-5,-2,-2,-2
1532923109212659,-2,-2,-2,-1,2,2,1,-1
1532923109212659,1,0,1,0,0,-1,-1,-2
1532923109213660,-2,-2,-2,-3,-3,-5,-3,-1
1532923109213660,-1,-1,-2,-1,-2,-1,0,-3
1532923109225669,0,0,-1,0,2,3,1,0
1532923109225669,-1,0,1,-1,-2,-1,-1,-2
1532923109234689,1,-1,-1,0,0,1,-1,-1
1532923109234689,-1,-1,-2,-2,-3,0,-1,0
1532923109249705,-1,-1,-2,-3,-1,-4,-1,0
1532923109249705,0,1,-1,-1,-2,1,0,-1
1532923109251705,-1,0,0,2,4,1,-1,-1
1532923109251705,-1,-1,-1,0,1,0,1,1
1532923109272716,-1,0,-2,-1,-1,-1,-2,-3
1532923109272716,0,-1,-2,-2,-2,-4,0,-1
1532923109273711,1,-1,-2,-2,-6,-4,-2,-1
1532923109273711,-1,-2,-3,0,4,3,-2,-1
1532923109285766,-1,-1,0,-1,2,4,0,-1
1532923109285766,-2,-1,-1,-1,-1,1,-1,-2
1532923109294724,-1,-2,-2,-2,-3,0,-2,0
1532923109294724,-1,-3,0,-3,-6,-3,-2,0
1532923109309736,-3,0,0,-2,-4,-3,0,0
1532923109309736,0,0,-1,2,3,2,0,-1
1532923109311728,-1,-1,0,1,5,1,-1,-2
1532923109311728,0,0,0,0,-1,0,-1,0
1532923109332747,0,-1,-1,-1,-3,-3,-1,-1
1532923109332747,-1,-2,-1,-3,-1,-2,-2,-1
1532923109333744,-1,-1,-2,-1,-1,-2,-1,-1
1532923109333744,0,-1,-2,1,-4,-1,0,-2
1532923109354759,0,-2,1,0,4,-1,-3,0
1532923109354759,-2,-1,0,1,2,-2,-1,0
1532923109356760,-2,-1,-1,-3,-2,0,0,0
1532923109356760,-1,-1,-2,-2,1,-1,0,-1
1532923109369771,0,-1,1,2,-6,-4,-3,-3
1532923109369771,-1,0,-1,0,1,0,-2,-1
1532923109371771,0,-1,0,0,0,1,-1,-1
1532923109371771,-4,0,-1,-2,-3,-3,0,-2
1532923109391787,-2,0,-1,-2,-3,0,0,1
1532923109391787,-1,1,1,-1,-2,-1,-2,-1
1532923109393787,0,0,-1,-2,-1,-1,0,-1
1532923109393787,-1,-2,-2,0,3,1,-1,0
1532923109414801,1,0,-1,-1,-2,-1,-1,-3
1532923109414801,-1,-1,-1,-2,-4,-3,1,-3
1532923109416803,0,-1,-1,-1,-1,-2,-2,0
1532923109416803,0,-2,0,-2,-1,1,-1,1
1532923109429813,-1,-1,1,-1,0,1,-1,0
1532923109429813,0,0,1,1,-1,1,0,1
1532923109431813,1,-1,-1,0,-1,0,-2,-1
