timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545281350608420,-1,-4,0,0,0,-1,0,0
1545281350608420,0,2,-2,-3,0,0,0,0
1545281350617427,2,-2,-4,1,-2,0,2,-2
1545281350617427,-4,0,-1,0,-3,-1,-1,-2
1545281350623431,4,5,-2,-5,-1,-3,1,-2
1545281350623431,-2,-2,-2,-2,-1,-2,-1,-2
1545281350632437,-2,2,0,-1,-1,3,-1,-1
1545281350632437,1,-3,-2,-1,-1,-1,-2,-2
1545281350646447,-1,1,-1,1,-2,-1,-3,0
1545281350646447,-3,0,0,-1,-2,-2,-3,2
1545281350653452,-1,-9,-3,1,3,-2,-2,-4
1545281350653452,0,-2,-3,-3,1,0,-1,-1
1545281350669464,-1,0,-1,0,-12,-3,1,0
1545281350669464,-2,0,0,1,6,1,3,-1
1545281350671465,2,3,-2,-2,-2,-5,0,1
1545281350671465,-3,-5,-1,0,-4,3,1,-3
1545281350683474,1,3,-2,-1,-2,1,-2,-2
1545281350683474,1,0,-1,0,-2,-1,-3,-2
1545281350692482,-4,-3,0,1,1,2,-2,-2
1545281350692482,0,0,0,-1,1,-5,1,1
1545281350707490,-5,-1,-2,-3,1,2,0,-1
1545281350707490,1,-2,0,0,-4,-4,-1,0
1545281350708491,1,0,0,-1,-3,-1,1,-2
1545281350708491,-1,1,-1,-3,-1,-2,-2,0
1545281350729506,-4,-6,-1,-1,4,-2,-3,-1
1545281350729506,-3,-2,-1,-3,-3,1,-2,-3
1545281350731531,-2,-5,-1,-2,-1,-1,1,3
1545281350731531,3,2,0,-3,1,2,0,0
1545281350743516,-3,1,-2,-2,-3,-2,-2,-1
1545281350743516,0,-2,-1,3,0,-2,-2,-1
1545281350752522,-2,-2,0,1,-2,-6,-2,-1
1545281350752522,-1,-2,-1,3,2,2,0,-2
1545281350767534,2,-1,-1,-6,-2,-3,0,0
1545281350767534,1,-1,-2,-3,-5,-1,-2,-2
1545281350768534,-2,2,-3,-6,-3,-2,0,0
1545281350768534,0,-4,0,7,-4,0,-1,0
1545281350789550,-1,0,-2,-2,2,0,1,-2
1545281350789550,1,-1,-1,-4,-1,2,-1,0
1545281350791554,-2,-1,-2,-1,0,2,2,0
1545281350791554,-2,0,-2,-11,0,-2,-2,0
1545281350803558,-5,-2,1,50,0,-3,-3,-5
1545281350803558,-5,0,5,17,3,-3,7,-2
1545281350812568,-2,0,-11,-17,6,-13,-18,-5
1545281350812568,-3,-1,14,81,7,5,-20,-5
1545281350827575,-8,3,15,-69,-8,7,14,-18
1545281350827575,20,2,-12,-60,-31,-14,-2,39
1545281350828577,29,0,-22,35,51,35,45,69
1545281350828577,-2,9,31,-95,-20,-10,39,-36
1545281350849592,-14,-13,-53,17,30,9,-92,24
1545281350849592,-44,-6,21,116,11,-6,-1,6
1545281350855596,20,11,11,-122,-31,-17,4,10
1545281350855596,8,-8,-32,94,14,11,-26,-15
1545281350872607,17,10,-3,-90,-21,-5,18,13
1545281350872607,-10,-3,-8,58,37,15,28,-29
1545281350873618,-17,-5,20,127,-16,-8,8,2
1545281350873618,-6,6,10,-44,-30,-10,4,24
1545281350894623,-5,-6,-20,26,-6,-7,14,-26
1545281350894623,17,-2,-1,48,1,5,-22,14
1545281350896630,-13,-3,-2,92,19,-2,-5,-49
1545281350896630,-2,0,7,-128,-36,-1,1,9
1545281350909635,-10,1,22,71,5,-8,26,-10
1545281350909635,1,0,-22,-104,-5,4,-23,-19
1545281350915641,-2,-6,-2,-44,-5,-7,35,35
1545281350915641,-1,-5,-4,64,22,7,16,-10
1545281350932650,1,0,-4,-95,-24,-13,-25,10
1545281350932650,-9,-5,-26,-105,-9,-15,20,-14
1545281350933650,-18,-2,30,45,-17,-3,-44,-19
1545281350933650,21,3,7,89,15,3,-11,21
1545281350946660,4,-3,5,43,-5,-3,26,-6
1545281350946660,-8,0,-1,76,6,-4,-19,4
1545281350953665,12,-2,-28,-115,-13,9,-12,-25
1545281350953665,-16,-8,-22,-53,4,-15,30,-16
1545281350969676,8,0,9,32,12,7,-43,17
1545281350969676,-2,0,9,-27,-13,3,5,-16
1545281350971684,-3,5,17,83,8,3,-22,-4
1545281350971684,4,-4,-9,-44,0,4,3,13
1545281350991692,5,0,-10,33,9,-5,0,-8
1545281350991692,-3,2,26,-16,-20,-11,16,5
1545281350993694,-7,-3,-2,37,18,5,19,-16
1545281350993694,9,7,6,-17,-4,-4,-32,16
1545281351006703,-7,-7,-1,-17,-14,-2,17,-10
1545281351006703,-3,-7,-21,22,24,3,-10,-3
1545281351013709,10,2,7,-69,-28,-4,10,2
1545281351013709,-14,0,-9,57,13,1,-8,-6
1545281351029720,1,7,23,-6,2,4,15,4
1545281351029720,6,1,7,13,-8,0,1,4
1545281351031721,-2,-5,-21,-50,-5,-3,-21,-20
1545281351031721,-6,-6,1,23,-3,-9,-1,0
1545281351053735,-4,-4,-5,-76,1,-4,8,-17
1545281351053735,8,9,18,-27,-6,6,-14,17
1545281351055737,-1,-2,0,29,-5,-7,-9,-4
1545281351055737,3,-3,-5,-9,-1,-2,-8,9
1545281351066745,0,-2,-2,1,6,-2,-9,30
1545281351066745,-7,-13,-41,-128,9,-1,-15,-53
1545281351073752,0,16,31,79,8,0,13,-17
1545281351073752,0,0,-4,-37,5,-7,-25,-2
1545281351089763,7,1,6,15,-1,12,19,19
1545281351089763,-1,-4,-16,-3,-14,-3,2,8
1545281351090763,-10,-5,-1,47,19,6,-5,-3
1545281351090763,1,0,-7,-44,-3,-4,-5,-10
1545281351111778,-2,1,4,28,-10,-9,-11,-9
1545281351111778,4,-1,13,58,16,1,-15,-15
1545281351113779,-4,-4,-7,-18,-7,-7,8,-6
1545281351113779,3,3,-1,-58,-7,-2,15,12
1545281351126789,-3,-6,-4,-17,-16,-7,-6,-6
1545281351126789,4,-1,8,28,-3,-4,10,10
1545281351132792,2,1,-4,-22,1,0,-6,9
1545281351132792,-6,-4,-13,-34,4,0,-3,-5
1545281351149803,0,5,10,-28,3,3,1,-5
1545281351149803,3,-3,8,99,6,-5,6,2
1545281351150804,-4,-3,-10,-27,2,-2,-3,12
1545281351150804,1,0,9,12,-15,6,12,-13
1545281351172820,-3,-1,-6,7,8,0,-14,-5
1545281351172820,-2,2,5,-22,-3,2,10,1
1545281351173820,0,-2,-11,-19,2,-1,3,10
1545281351173820,-7,-2,11,85,-1,-6,-1,9
1545281351186829,3,-4,-5,-3,7,4,0,-7
1545281351186829,4,3,8,34,-6,0,3,9
1545281351193835,-2,-2,-11,-38,-13,2,2,-2
1545281351193835,0,-4,-24,-67,12,1,7,3
1545281351209846,-3,2,18,56,-13,-6,3,-4
1545281351209846,-1,2,11,59,1,4,-3,8
1545281351210846,1,-1,-16,-80,20,1,-3,-2
1545281351210846,-6,-1,27,82,5,-2,-6,-18
1545281351231861,0,1,-11,0,2,0,7,7
1545281351231861,0,-2,-7,-71,-21,-2,6,10
1545281351233863,-2,-4,-5,-3,-8,-5,-3,1
1545281351233863,-1,2,4,56,14,5,0,-3
1545281351246873,-5,-6,-5,56,-8,-4,4,-12
1545281351246873,-5,2,-3,-99,-5,-5,6,-6
1545281351253881,6,-1,1,-5,-4,3,-20,13
1545281351253881,-3,-1,-4,1,10,2,2,-18
1545281351269889,0,-2,1,-12,-4,-1,3,3
1545281351269889,1,-1,-4,11,-3,-7,-5,3
1545281351270889,-6,-2,1,2,0,6,2,-1
1545281351270889,-2,-1,-2,-23,-6,-2,1,2
1545281351291917,1,-1,-2,14,9,-2,-4,2
1545281351291917,0,0,-2,-19,-4,0,2,-5
1545281351293906,-4,-2,-2,-36,-28,-13,-3,-7
1545281351293906,2,-2,-3,-3,-3,-1,-3,5
1545281351305915,-1,3,0,-18,-8,2,0,-5
1545281351305915,-4,-3,-4,-5,1,-4,-9,-1
1545281351314922,-3,1,7,16,20,6,-1,-5
1545281351314922,1,3,-6,-27,-27,-4,1,2
1545281351329932,-1,-1,-1,-17,16,0,2,3
1545281351329932,1,2,0,8,-1,0,-2,1
1545281351330931,-7,-7,-4,7,2,-6,0,-1
1545281351330931,-2,-6,-1,8,-3,-3,-5,-3
1545281351351951,1,-5,-8,-35,-2,3,-2,-3
1545281351351951,4,9,10,-12,-12,-3,-4,2
1545281351353948,-4,-8,4,-18,-15,-9,3,-2
1545281351353948,0,-10,-20,14,4,11,6,4
1545281351365975,-4,15,22,1,2,4,2,-3
1545281351365975,-6,-19,-5,9,4,2,-5,-5
1545281351374963,3,27,-18,-14,1,0,-1,-1
1545281351374963,-6,-19,26,6,-8,-2,2,-1
1545281351389976,26,51,-22,1,-14,-4,2,8
1545281351389976,-33,-62,-18,-41,-7,-3,-7,-8
1545281351390974,-2,14,-13,15,1,-2,-1,-4
1545281351390974,-1,2,-8,6,7,3,2,2
1545281351412004,-1,-28,11,-49,6,0,0,-6
1545281351412004,-10,24,20,4,8,-2,-3,-3
1545281351413991,10,-15,-24,-25,-18,-1,1,2
1545281351413991,22,29,6,-18,-9,-5,8,5
1545281351426018,-12,5,19,13,3,3,4,-4
1545281351426018,14,-13,2,44,17,4,11,2
1545281351435022,-7,-3,9,-15,7,1,8,3
1545281351435022,13,22,5,13,2,-8,-1,0
1545281351450033,-10,-26,-12,-23,-25,-9,0,-2
1545281351450033,-9,17,12,18,9,6,-1,1
1545281351451038,19,14,11,21,5,0,-8,2
1545281351451038,-2,-9,-14,-38,-6,-2,-3,1
1545281351472033,-2,3,9,27,3,-1,-5,1
1545281351472033,8,-1,-7,-8,-3,5,5,9
1545281351474033,-1,-5,1,9,-6,-4,-5,-3
1545281351474033,-18,-5,-3,-12,2,-2,-9,-8
1545281351486043,-9,-11,-1,-6,4,1,-4,-3
1545281351486043,12,19,-11,18,4,1,2,2
1545281351495049,3,-10,1,-16,7,-4,-2,0
1545281351495049,-14,-5,7,-49,-25,-10,-13,-7
1545281351510058,18,-2,-13,65,48,10,14,10
1545281351510058,-4,-9,-13,-8,4,-2,-3,-10
1545281351511059,-10,-4,16,17,-8,3,-3,-5
1545281351511059,-13,1,2,-17,10,1,1,-4
1545281351532075,-9,-12,-12,-3,-14,4,0,3
1545281351532075,21,11,-4,-15,-5,-5,-13,2
1545281351534076,-12,-20,4,-11,-1,-5,-9,-12
1545281351534076,10,5,-5,29,7,6,12,9
1545281351546085,-2,3,1,-6,6,0,0,7
1545281351546085,3,9,-1,-5,-7,0,9,2
1545281351555091,-10,2,-3,4,-9,-2,-6,-2
1545281351555091,-13,-8,-4,-4,1,-1,-8,-5
1545281351570101,0,-6,-6,-3,-9,-8,3,-2
1545281351570101,-17,0,-4,-6,-10,-1,-3,-6
1545281351571101,19,7,6,14,18,10,13,7
1545281351571101,0,-7,-7,7,4,-5,3,-3
1545281351592116,0,-1,-2,-13,-6,-1,-3,-7
1545281351592116,-8,2,3,-21,-20,-10,-13,-2
1545281351594117,-3,-6,-15,-17,2,-2,-2,-5
1545281351594117,2,0,4,41,-5,4,-3,2
1545281351606126,-7,2,-1,-11,10,-2,-5,-4
1545281351606126,9,-3,-4,3,7,-1,3,1
1545281351615134,-11,-9,0,-2,-10,-2,4,0
1545281351615134,10,7,2,-10,-8,-3,-7,-3
1545281351630143,-3,-6,-1,-13,-8,-4,-12,0
1545281351630143,9,1,-1,10,10,2,6,0
