timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1532922344834052,1,0,-2,-6,-3,1,0,0
1532922344834052,2,0,-2,-7,1,0,0,-1
1532922344835057,-1,0,-2,-2,2,2,-3,-1
1532922344835057,-3,0,0,-2,-4,0,-2,-1
1532922344836053,0,-3,0,-10,3,2,1,-1
1532922344836053,-1,-1,0,9,5,2,0,1
1532922344837055,-3,0,-1,18,-2,0,-1,-4
1532922344837055,-1,-1,-3,-6,-5,-5,-1,-1
1532922344838055,-1,2,0,-2,-2,-2,1,1
1532922344838055,-1,-2,-2,-10,-1,-1,-4,-5
1532922344852066,0,-3,-3,-13,3,4,-2,-1
1532922344852066,0,4,3,-3,1,3,0,-1
1532922344861086,3,3,0,32,11,-2,-1,0
1532922344861086,-9,-2,-2,-2,-2,-4,-2,1
1532922344876106,-3,-3,-2,-13,-11,-1,-2,-1
1532922344876106,-2,-3,-5,-12,-6,-1,-2,-2
1532922344882086,5,3,-1,-6,-5,-3,-2,1
1532922344882086,-12,-1,0,-5,0,-3,0,-1
1532922344897106,1,-3,1,30,7,6,0,-2
1532922344897106,2,-2,-2,-7,3,-2,3,3
1532922344904101,-6,0,-1,-3,1,-1,-3,-3
1532922344904101,3,2,-2,-3,-7,-4,-2,0
1532922344943132,3,3,-1,0,-8,-1,-3,0
1532922344943132,0,0,1,10,3,-2,0,-1
1532922344944131,-6,-2,-2,-5,-8,-2,1,-1
1532922344944131,0,-2,-1,3,6,1,-1,-3
1532922344945143,-8,1,-3,-12,6,-1,0,0
1532922344945143,1,0,-1,8,-1,2,0,1
1532922344946134,0,-2,-1,2,-1,-1,4,3
1532922344946134,-2,1,-1,-11,-4,-2,-2,-2
1532922344956223,3,-3,-1,-1,-3,-4,-2,-4
1532922344956223,-3,-1,-1,-14,-1,3,0,1
1532922344964175,-1,-2,0,0,1,-2,-3,-2
1532922344964175,0,0,-1,-4,-10,-4,0,1
1532922344971179,-1,0,0,10,5,-3,-2,-1
1532922344971179,0,2,-1,-5,-4,0,-2,1
1532922344987216,-1,-1,-3,-14,-1,0,-3,-1
1532922344987216,-1,-1,-2,3,1,-3,-1,-1
1532922344995197,-1,-1,0,11,0,-2,1,3
1532922344995197,4,-2,-2,-2,-4,2,-2,-7
1532922345009206,-8,-4,-1,-3,9,3,-1,-2
1532922345009206,2,-1,-1,-16,-6,-6,0,1
1532922345016248,-4,-2,-2,5,-2,6,-2,0
1532922345016248,5,1,-1,-5,-7,-4,-2,0
1532922345033304,5,2,1,3,-2,-3,1,2
1532922345033304,-8,0,-2,4,3,2,-4,-5
1532922345034258,-3,-5,-2,-6,-5,0,2,3
1532922345034258,-2,-1,0,1,1,-2,1,0
1532922345055279,2,-3,1,6,-9,-2,0,0
1532922345055279,1,1,0,-1,0,-3,-3,0
1532922345057262,1,-1,-4,-17,-1,2,1,1
1532922345057262,-1,-4,0,6,5,1,0,-2
1532922345069271,-3,1,1,12,2,-3,-2,0
1532922345069271,0,0,-1,8,-1,0,0,-1
1532922345076294,-1,-5,0,-3,-4,-2,-3,-3
1532922345076294,-4,0,-3,-12,-4,-3,-1,1
1532922345093308,-2,-1,-2,7,0,-5,-2,-3
1532922345093308,2,1,3,16,4,4,-2,0
1532922345094288,-1,-4,1,-7,-2,2,-2,-2
1532922345094288,-4,-2,-1,-5,0,-4,1,-1
1532922345115302,5,7,-2,1,1,6,1,2
1532922345115302,1,-1,0,1,-1,-2,-3,-4
1532922345117342,1,-5,-2,1,-7,-5,-1,-1
1532922345117342,-5,1,0,-2,-11,-4,-1,-3
1532922345129312,0,-6,-3,-15,8,-1,0,-2
1532922345129312,0,0,1,0,4,-2,0,0
1532922345136371,2,3,0,9,2,5,2,0
1532922345136371,0,-1,1,5,0,-5,-3,-1
1532922345153332,-5,0,-2,-3,-4,3,-5,-5
1532922345153332,-1,-2,-3,-12,-9,-2,0,0
1532922345155330,-3,0,0,-7,3,-9,-2,-4
1532922345155330,-4,-4,0,10,2,0,2,0
1532922345175351,2,2,1,13,4,2,-2,-2
1532922345175351,-3,-4,-3,-13,0,1,0,1
1532922345181350,-2,1,-1,1,-6,-2,-3,-2
1532922345181350,1,-2,-2,-3,1,-2,-1,0
1532922345189362,-3,-2,1,-4,-3,-4,-3,-3
1532922345189362,-1,-3,-2,4,-4,-1,0,0
1532922345198375,0,2,-2,-7,1,0,1,-1
1532922345198375,-4,-1,-1,0,-3,0,-1,-1
1532922345213372,4,-1,-2,-14,4,-4,-2,-3
1532922345213372,-1,2,2,24,5,11,-1,-2
1532922345214411,-3,-5,-2,-3,0,0,0,1
1532922345214411,3,0,0,3,1,0,-3,0
1532922345235441,-10,0,0,-3,-8,-3,0,-1
1532922345235441,1,1,-3,-12,0,-2,1,0
1532922345237403,-1,0,-2,0,-1,-2,-4,-2
1532922345237403,1,0,-3,-6,-2,-1,0,-3
1532922345249397,3,-1,-2,-3,-4,2,-3,1
1532922345249397,-2,-6,3,20,5,-1,0,0
1532922345258406,-4,0,-2,0,0,-4,-1,-3
1532922345258406,-2,-1,2,14,5,1,2,1
1532922345280474,0,-2,-2,-9,-10,0,1,1
1532922345280474,-6,-1,-2,-7,0,-5,1,-2
1532922345282435,1,1,1,-2,-7,1,-1,-3
1532922345282435,-7,-3,-3,-12,5,3,-1,-2
1532922345295445,10,2,1,17,6,-2,2,2
1532922345295445,-1,-4,-2,-8,-4,1,0,2
1532922345296445,-1,4,-1,-7,-6,-6,-6,-5
1532922345296445,0,2,-2,-17,-1,-2,-3,-3
1532922345325478,-6,-4,3,31,4,3,0,0
