timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545115942768053,0,-1,3,1,3,1,1,0
1545115942768053,0,2,0,-1,-4,-1,-2,0
1545115942769053,-3,1,2,-1,-5,-1,-1,3
1545115942769053,-1,1,3,0,-4,-2,-3,-1
1545115942770064,3,-2,-1,1,-1,-1,4,-5
1545115942770064,-7,-1,0,1,1,0,-1,9
1545115942773067,-5,2,0,-1,3,4,-2,-5
1545115942773067,-3,-2,0,1,0,-2,1,-1
1545115942775059,-5,-3,-5,-4,-1,0,-2,-4
1545115942775059,12,0,-3,-1,-2,-1,3,1
1545115942783065,0,-1,-3,-2,-4,-1,-1,-1
1545115942783065,-1,-3,-1,0,2,1,-1,-1
1545115942800093,-3,-1,-1,0,-2,-2,4,0
1545115942800093,-4,-1,1,-4,-2,-3,-7,-10
1545115942803078,0,-1,-2,-1,1,0,-3,-1
1545115942803078,2,0,-2,0,2,0,1,0
1545115942815102,0,4,1,1,-2,-2,-4,-1
1545115942815102,-2,-4,-7,1,1,1,5,8
1545115942835210,-1,0,3,-1,-1,-2,-9,-13
1545115942835210,-2,-3,1,-1,3,2,-3,-1
1545115942836156,1,2,10,0,-2,-1,0,4
1545115942836156,-1,8,30,2,0,0,0,-2
1545115942881251,2,4,17,4,3,-2,-23,-10
1545115942881251,0,7,0,2,2,1,-3,-5
1545115942882233,-7,-5,14,-6,-2,2,16,9
1545115942882233,2,3,8,-1,-2,-1,-17,-13
1545115942883253,1,-2,-3,-3,-6,-8,-3,-4
1545115942883253,0,-2,2,0,0,0,0,-1
1545115942885250,0,3,1,3,5,4,-3,-3
1545115942885250,-4,-5,-7,-5,-3,1,10,5
1545115942894256,2,2,10,2,0,-4,-6,-4
1545115942894256,2,0,12,2,0,-3,-2,-2
1545115942900301,-3,-11,-31,-8,-3,-3,-3,-4
1545115942900301,-1,4,23,3,5,3,-1,1
1545115942908255,-3,-10,-38,-4,-7,-2,7,1
1545115942908255,1,1,37,-3,1,1,2,-5
1545115942923301,-6,-16,-25,-8,-8,-3,3,3
1545115942923301,-3,-3,-5,-5,-6,-9,-20,-10
1545115942932269,5,6,29,6,5,4,-1,6
1545115942932269,-1,-2,-26,-1,-1,0,9,4
1545115942954323,1,7,12,2,2,5,3,-8
1545115942954323,-3,-6,-13,0,-1,-4,-6,-8
1545115942956286,-5,-4,-4,-3,-2,-2,6,1
1545115942956286,0,-3,-2,-3,0,-2,-5,1
1545115942968313,-1,1,-1,-2,-1,0,7,-2
1545115942968313,4,6,12,3,2,-1,-14,-7
1545115942977320,0,10,25,4,2,-1,3,-1
1545115942977320,-7,-16,-46,-7,-5,-3,-6,-6
1545115942992314,1,11,14,3,1,2,5,1
1545115942992314,3,7,25,3,2,0,-1,1
1545115942993312,-6,-22,-37,-11,-6,-2,10,18
1545115942993312,-3,-2,6,-3,0,1,-23,-20
1545115943014382,1,6,18,0,-4,-2,2,0
1545115943014382,1,2,-11,5,0,0,9,-4
1545115943016355,3,12,31,4,-1,-2,-1,-1
1545115943016355,-2,-4,-10,-1,0,0,11,13
1545115943028357,0,-5,-18,-1,1,-4,-23,-10
1545115943028357,1,6,9,3,3,0,4,5
1545115943044349,-1,-5,-30,0,1,9,26,-7
1545115943044349,-4,4,27,-2,-7,-5,-12,-15
1545115943052353,0,0,7,3,0,-3,-20,23
1545115943052353,0,-1,-5,-4,-4,-4,2,6
1545115943053358,-3,-8,-20,-4,-2,-1,-4,-5
1545115943053358,-2,-5,-4,-7,-4,0,6,-3
1545115943074389,-3,-7,-37,-7,-4,-4,4,-13
1545115943074389,-3,-5,-2,3,0,0,-3,6
1545115943076391,0,5,9,-2,0,-1,-9,-7
1545115943076391,1,6,4,-1,0,-2,0,3
1545115943088379,0,6,27,4,0,-3,-5,-1
1545115943088379,-7,-19,-50,-8,-3,1,19,1
1545115943095400,-5,-7,4,-9,-6,-5,-20,-4
1545115943095400,-1,0,2,2,3,2,0,-4
1545115943112396,1,1,22,-6,-1,1,-15,-10
1545115943112396,-1,-4,-2,-4,-6,-4,-1,-8
1545115943113397,0,7,24,8,5,1,2,-1
1545115943113397,-3,-2,-1,-4,-3,-3,9,-3
1545115943134412,2,-1,-12,2,3,6,39,14
1545115943134412,6,3,4,-1,0,-5,-29,-8
1545115943136413,-1,-4,-16,-2,-3,0,5,9
1545115943136413,1,2,-1,5,3,1,3,-4
1545115943148422,2,4,4,5,5,3,-5,-8
1545115943148422,-5,-3,-7,-4,-4,-3,5,3
1545115943155427,-2,2,1,-1,-3,-6,-11,-4
1545115943155427,0,5,8,5,0,4,21,20
1545115943171438,-2,-5,-15,-1,0,1,-15,-26
1545115943171438,0,-3,-21,-2,2,-2,-13,20
1545115943173439,-2,-8,-6,-8,-8,-5,0,2
1545115943173439,-2,2,0,3,-5,-3,-3,8
