timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545280692932801,-1,0,-1,1,-1,1,3,0
1545280692932801,-3,-3,-1,-4,-17,-22,-5,-4
1545280692932801,-3,1,1,0,5,5,-5,-2
1545280692932801,-1,-2,0,4,12,10,4,2
1545280692955830,-2,-2,-5,-5,-5,1,-8,-9
1545280692955830,2,1,-1,-7,-5,3,1,-1
1545280692956824,-1,-2,-1,2,0,-13,4,3
1545280692956824,-2,-4,0,-2,-9,-5,0,0
1545280692968839,3,-1,-1,0,2,-4,-1,1
1545280692968839,-4,-1,-3,-1,5,6,2,1
1545280692977834,-1,-1,1,3,1,11,-2,-2
1545280692977834,0,-3,-4,-3,-5,-21,-7,-4
1545280692991855,0,0,-3,-6,-18,-2,-1,1
1545280692991855,1,1,-1,-3,-5,-2,-1,-3
1545280692992844,-6,-5,0,-1,-1,-4,-2,-4
1545280692992844,3,1,-1,1,5,7,-2,0
1545280693015861,1,2,-1,-1,2,-3,-2,-3
1545280693015861,-2,-1,10,3,-1,3,-1,0
1545280693015861,1,2,1,3,-2,-3,1,1
1545280693015861,3,-1,-1,1,10,10,4,2
1545280693037893,-1,-2,1,0,1,-7,2,9
1545280693037893,-2,-2,-2,-4,-11,-1,-7,-12
1545280693038886,-1,0,-1,3,11,1,4,5
1545280693038886,1,-2,2,-2,-9,1,-4,0
1545280693051898,-5,-4,-9,-1,3,0,-3,-3
1545280693051898,-1,-1,-4,0,-7,-9,-1,2
1545280693052887,3,-2,4,-2,-3,2,-2,0
1545280693052887,-3,-1,-5,-5,0,-5,-4,-3
1545280693075902,-1,1,1,2,-8,-4,3,4
1545280693075902,6,7,16,12,13,6,7,7
1545280693075902,-7,-14,-27,-9,9,4,-11,-13
1545280693075902,1,1,5,-3,-8,1,1,0
1545280693097930,-7,-8,-18,-2,-1,0,-1,-7
1545280693097930,-1,0,-4,-1,-6,-13,-3,2
1545280693098919,3,4,7,1,-12,-6,2,2
1545280693098919,-5,-6,-8,-5,-2,7,-2,-2
1545280693112928,6,7,8,7,6,0,2,0
1545280693112928,-9,-14,-25,-21,-6,-6,-6,-6
1545280693112928,-2,-1,2,2,-9,-2,-3,-1
1545280693112928,-5,-1,-6,-7,-5,-2,-3,-2
1545280693135944,2,6,9,9,10,5,5,3
1545280693135944,3,1,3,2,11,5,1,0
1545280693135944,0,3,7,1,1,0,-4,-2
1545280693135944,-2,-1,1,-1,-10,-3,4,-3
1545280693157961,6,6,13,9,14,7,-1,7
1545280693157961,-9,-10,-19,-10,-13,-12,-7,-16
1545280693158979,-2,4,13,2,-5,-1,1,-1
1545280693158979,-2,-1,-6,-2,1,0,2,-1
1545280693171983,3,2,7,4,0,-1,1,2
1545280693171983,-11,-16,-19,-17,-9,-10,-5,-4
1545280693172983,2,3,-5,-3,-9,-3,-2,0
1545280693172983,2,3,6,13,6,1,2,3
1545280693203002,1,-1,1,-9,7,6,-5,-1
1545280693203002,2,4,3,1,-9,-2,-2,3
1545280693203993,1,-5,7,1,5,-3,1,4
1545280693203993,4,3,8,11,5,9,4,3
1545280693218003,-7,-13,-7,-19,-15,-3,-1,-5
1545280693218003,0,4,-1,-1,-13,-12,-5,-1
1545280693219004,1,-2,-8,0,8,-3,2,3
1545280693219004,2,-3,1,0,1,-8,0,2
1545280693232013,-2,-1,8,6,-5,2,-6,-11
1545280693232013,0,3,9,3,11,13,6,2
1545280693233014,1,-6,-11,-8,1,-3,-1,-2
1545280693233014,3,1,12,6,1,-6,-5,1
1545280693256036,-9,-14,-28,-16,-25,-16,-5,-4
1545280693256036,3,5,6,1,8,3,-1,1
1545280693256036,-4,-6,-13,-1,-3,2,-2,-3
1545280693256036,-2,-5,-21,-4,8,3,0,-2
1545280693278046,2,4,15,7,12,10,3,3
1545280693278046,-3,-7,-28,-7,-7,3,-2,-2
1545280693279046,2,4,2,-7,-3,-7,-1,4
