timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545116317836797,5,-2,7,-15,-10,-5,-2,1
1545116317836797,22,3,3,2,7,6,2,3
1545116317846794,-6,0,-2,1,1,-1,-1,0
1545116317846794,-3,-4,5,5,0,0,0,0
1545116317847794,-5,-1,-2,3,1,-2,-2,1
1545116317847794,-4,-3,-4,-5,-4,-3,-2,-4
1545116317849796,1,0,0,-3,0,-2,0,-1
1545116317849796,-2,1,-3,-1,5,-1,-2,-1
1545116317859816,1,-1,-7,2,2,4,0,-2
1545116317859816,-13,1,10,0,2,0,-1,-38
1545116317865826,13,0,-14,-4,-4,0,2,50
1545116317865826,-3,0,5,-2,-9,-11,-5,-1
1545116317874814,4,0,-4,0,-2,-3,0,26
1545116317874814,-5,0,0,1,1,2,1,-31
1545116317889825,-7,-2,9,4,2,5,2,14
1545116317889825,6,-4,-13,-10,5,4,-4,-66
1545116317894843,-1,12,-10,1,-6,-6,-3,7
1545116317894843,2,-11,-2,-15,-11,-8,2,29
1545116317909855,-6,-1,-24,3,2,0,-3,-21
1545116317909855,16,0,53,9,2,5,12,-14
1545116317919847,-25,-3,-18,8,5,0,-24,-35
1545116317919847,26,0,-4,-8,-10,-5,15,50
1545116317940861,-16,-1,30,-20,-1,4,22,39
1545116317940861,8,4,-43,6,1,-3,-5,35
1545116317972884,-9,-2,33,11,-4,-7,3,-18
1545116317972884,-12,9,19,15,-1,-1,-24,-34
1545116317973884,10,-9,26,3,2,3,9,20
1545116317973884,-1,7,-2,-7,3,1,14,-7
1545116317974900,8,5,50,-1,8,3,-3,39
1545116317974900,6,-6,-72,-1,-12,-6,13,-35
1545116317976890,-4,-12,-5,-18,-13,-12,-32,78
1545116317976890,-8,4,-9,10,6,5,39,-29
1545116317985893,22,15,41,6,-1,-1,-5,-19
1545116317985893,-7,-4,1,-11,-2,-3,8,19
1545116317991952,2,2,20,-15,4,5,1,-52
1545116317991952,-12,9,-32,-9,6,3,-10,30
1545116318000904,24,-22,-38,38,-3,-2,-4,-22
1545116318000904,-17,-18,-31,-50,-16,-12,-11,23
1545116318014928,-1,9,64,16,0,0,3,38
1545116318014928,3,-12,-86,-56,-7,-5,-17,-59
1545116318023939,-15,13,19,20,-2,2,37,-1
1545116318023939,19,-7,81,49,11,5,-23,20
1545116318053966,-26,-13,-25,-12,-8,-1,46,-51
1545116318053966,3,-6,21,-5,0,-4,-32,59
1545116318054944,-8,-1,-113,-4,14,6,13,-24
1545116318054944,3,1,42,8,-12,-3,-8,-81
1545116318068952,24,14,-5,-29,-2,-8,-48,97
1545116318068952,-23,1,71,34,-2,2,33,-29
1545116318069966,20,-33,-72,-38,-17,-7,16,74
1545116318069966,-33,34,45,38,21,5,-17,-57
1545116318083963,13,-20,-62,-12,10,0,-30,-51
1545116318083963,-23,-22,-3,-17,-20,-11,-20,21
1545116318084965,3,-1,33,-19,-2,11,-3,22
1545116318084965,-10,-24,-16,-10,-8,0,54,21
1545116318105995,-1,27,-28,15,-3,-6,-15,-28
1545116318105995,24,40,37,33,0,-8,17,-68
1545116318107996,-15,-7,-34,14,3,3,11,-22
1545116318107996,8,-10,-3,-21,21,10,-7,30
1545116318120000,-8,-23,-36,-9,-5,-8,-2,-10
1545116318120000,8,-8,-20,-5,-11,-1,9,27
1545116318128994,-1,8,43,2,-1,-4,-5,-58
1545116318128994,12,14,-32,3,-4,-7,-19,27
1545116318143003,8,10,64,18,0,9,8,8
1545116318143003,7,-3,-37,15,6,11,16,63
1545116318150008,5,6,43,-1,-1,-4,-7,-94
1545116318150008,-46,-22,0,-17,-2,4,-29,64
1545116318166019,13,23,-49,15,6,1,-56,4
1545116318166019,10,13,61,2,8,4,11,-59
1545116318168025,-25,-42,56,-7,3,1,-13,80
1545116318168025,64,-24,-39,-6,-8,-6,37,-13
1545116318180030,-17,0,54,39,5,5,-16,24
1545116318180030,-8,0,18,-31,-8,2,29,6
1545116318189039,-24,13,3,1,4,-7,-53,-37
1545116318189039,15,9,41,18,9,6,1,-4
1545116318204047,-6,-16,22,34,1,2,49,14
1545116318204047,22,-2,15,-26,-4,-4,-24,-12
1545116318210051,-8,12,-48,-18,-6,-3,5,38
1545116318210051,11,-16,-61,-15,2,5,-18,-11
1545116318226075,5,60,63,29,3,10,25,-41
1545116318226075,-41,-27,-78,-33,-5,-6,-7,21
1545116318228081,23,14,72,17,-4,-3,-20,9
1545116318228081,-8,18,-79,-27,-8,-8,-25,43
1545116318240086,16,-33,52,14,6,7,28,-51
1545116318240086,-9,-15,-20,-43,-10,-11,-30,2
1545116318249092,-26,-16,6,3,-5,-3,-15,-8
1545116318249092,21,32,86,12,6,-3,-18,-20
1545116318271098,-11,-18,-57,7,-13,-5,-2,-37
1545116318271098,-6,-2,64,14,-6,-1,-41,-15
1545116318272113,14,22,4,19,9,7,45,29
1545116318272113,-4,-24,-43,-42,-12,-3,30,4
1545116318285108,-41,-24,-55,-23,-4,-10,-33,17
1545116318285108,7,15,-8,53,19,6,-15,6
1545116318302126,-8,12,-30,-26,-17,-7,34,56
1545116318302126,9,-26,0,4,-13,-7,-5,-14
1545116318303118,4,-2,-27,-42,-2,4,31,15
1545116318303118,18,-14,0,38,13,4,-19,0
1545116318309126,-2,22,32,4,10,5,-22,-27
1545116318309126,-23,6,51,24,5,6,14,17
1545116318323132,0,-35,-98,-65,-24,-16,7,-9
1545116318323132,8,16,86,71,1,-2,-3,-27
1545116318325133,-9,-7,-93,-58,-1,3,-5,-21
1545116318325133,30,19,0,-15,2,1,27,0
1545116318346168,4,5,30,16,-5,-10,-14,-9
1545116318346168,2,25,34,14,7,3,-64,-15
1545116318348150,-3,1,42,15,9,12,52,52
1545116318348150,-1,-40,-36,-9,0,-8,-53,-70
1545116318359160,-18,48,48,34,11,11,68,39
1545116318359160,15,-17,-94,-40,-16,-14,-8,70
1545116318368178,-24,-26,1,9,-14,-15,-40,-49
1545116318368178,-5,4,-13,-6,-6,-1,18,-9
1545116318383193,16,14,-5,-9,11,4,-20,-33
1545116318383193,-4,16,1,-14,-6,-5,13,-17
1545116318385175,14,-17,-23,-1,2,2,-20,15
1545116318385175,-16,29,62,35,1,1,38,0
1545116318406247,8,-12,16,-46,-11,-8,-10,18
1545116318406247,-1,14,-35,-8,3,6,44,-2
1545116318407211,19,-2,-23,-19,-1,-7,-22,-23
1545116318407211,-21,6,17,7,1,-1,-6,24
1545116318419218,-15,-8,4,12,3,3,-25,-24
1545116318419218,4,-18,-28,-22,2,3,55,8
1545116318428226,-4,6,34,50,-8,-7,-22,-31
1545116318428226,23,1,2,-47,-11,-8,-2,61
1545116318443216,-2,7,-22,-5,13,9,-2,-17
1545116318443216,-1,-21,7,-1,-3,-3,-2,-28
1545116318445219,-19,-9,29,25,-2,0,-19,16
1545116318445219,-10,24,6,-8,-3,-1,19,7
1545116318466234,7,-9,36,8,2,0,-14,-34
1545116318466234,-9,19,25,6,-2,-2,-11,14
1545116318467235,23,-10,-7,-10,6,7,4,-18
1545116318467235,1,4,45,24,3,1,-25,-16
1545116318480255,-2,-5,-25,15,3,0,36,12
1545116318480255,14,38,51,2,-8,-8,-12,40
1545116318488249,-12,-57,-80,-50,-13,-9,0,19
1545116318488249,-10,28,-27,7,1,6,-3,-19
1545116318503316,8,-26,-36,-36,-8,-7,-20,-5
1545116318503316,-30,9,46,24,3,2,4,-15
1545116318505264,7,-3,-16,-18,-6,-5,-4,6
1545116318505264,7,-2,2,14,3,-1,-3,8
1545116318526275,3,9,-1,4,-4,-5,-4,7
1545116318526275,-6,-19,-25,-3,3,6,9,-3
1545116318527281,10,11,-1,-10,-5,-6,10,7
1545116318527281,-14,3,3,27,6,5,4,-15
1545116318539285,0,5,9,2,1,2,-3,-3
1545116318539285,-6,-32,-30,-22,-10,-6,-6,-2
1545116318548295,-12,18,19,0,8,3,9,-12
1545116318548295,4,8,26,10,0,0,3,0
1545116318564306,1,-16,8,4,-6,-5,-3,-5
1545116318564306,10,-5,-41,-38,-8,-6,-31,36
1545116318566317,9,11,15,25,6,5,39,1
1545116318566317,-10,-13,-21,-14,-6,-1,9,-2
1545116318586337,-3,8,13,11,-4,-1,-13,2
1545116318586337,1,-6,25,14,8,2,0,-15
1545116318587318,6,4,-13,-1,13,2,-11,-12
1545116318587318,-4,-6,-13,8,3,3,-5,5
1545116318599346,-3,-13,14,-1,3,0,7,5
1545116318599346,4,1,-33,-12,-12,-7,19,-12
1545116318608340,5,-7,31,1,-11,-5,2,6
1545116318608340,-8,0,-17,-5,3,0,-1,-6
1545116318623352,0,6,-17,6,-2,0,-3,9
1545116318623352,-1,-12,33,-1,-2,0,-3,-8
1545116318625346,-11,-1,-12,-4,1,3,-12,-7
1545116318625346,5,-8,-2,-8,-1,-4,-2,-3
