timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545281582042272,-1,-3,-1,-1,0,1,1,-2
1545281582042272,-1,0,-2,0,-3,-3,0,0
1545281582057283,0,0,3,-1,-4,-2,-4,-1
1545281582057283,-2,2,-3,-7,-3,-3,-1,8
1545281582064286,2,1,1,0,3,4,2,-7
1545281582064286,-3,-3,-1,-3,-3,-2,2,-3
1545281582065287,-1,3,0,-2,-5,-4,-2,-3
1545281582065287,0,-2,0,3,5,2,3,2
1545281582087302,-1,1,0,-8,-4,-4,-2,1
1545281582087302,-1,-2,3,5,7,3,-3,2
1545281582088304,-2,-3,-6,-7,-5,-4,3,-2
1545281582088304,-1,-2,0,-5,0,0,-2,-3
1545281582101312,0,-1,0,8,4,5,-4,0
1545281582101312,1,1,-1,-6,-5,-8,1,0
1545281582109318,-2,0,-1,5,-2,-2,-1,1
1545281582109318,0,0,-1,-4,-5,-1,11,-1
1545281582125333,-2,-2,0,-3,1,-4,3,1
1545281582125333,0,-2,0,1,-1,1,2,1
1545281582125333,1,1,-1,1,4,2,-3,-1
1545281582125333,-2,-2,-2,-3,-1,-2,2,-3
1545281582147344,-3,-2,-2,0,2,1,-4,0
1545281582147344,-4,-2,-1,-2,-5,-2,-9,-3
1545281582148345,0,0,-2,1,0,-2,6,-1
1545281582148345,-1,0,2,-1,-4,1,-6,-2
1545281582161363,-1,-1,-1,-1,0,-3,-5,1
1545281582161363,0,0,-1,1,-1,-1,-1,-3
1545281582169360,1,0,1,3,2,4,-3,-1
1545281582169360,0,-1,-1,1,-3,-2,0,0
1545281582184371,-3,-2,-4,-5,-4,0,1,-1
1545281582184371,0,-1,-2,0,-5,-4,3,2
1545281582185371,0,-2,1,-2,-1,-4,-1,-3
1545281582185371,0,0,-3,-5,7,4,-1,-2
1545281582207388,0,1,-1,1,4,-1,1,-2
1545281582207388,0,1,-2,0,-2,1,-2,1
1545281582208388,1,-1,-1,-2,-4,-1,0,1
1545281582208388,1,0,-1,0,-1,-1,0,1
1545281582221397,0,-1,-1,-2,0,2,-2,-4
1545281582221397,-1,0,-2,-1,0,-3,-10,1
1545281582229403,-3,-1,0,2,-4,1,2,-1
1545281582229403,-2,-2,1,-3,-8,-8,-3,-1
1545281582244414,-1,-2,1,1,-2,-3,1,1
1545281582244414,0,1,-1,-5,4,8,-1,1
1545281582245414,-3,-4,-4,-3,-3,-6,1,-3
1545281582245414,0,0,0,1,8,5,-14,-3
1545281582267430,-4,-5,-4,-1,-5,-4,1,-2
1545281582267430,1,0,-1,1,1,-6,4,2
1545281582268430,2,2,0,-4,1,5,-1,1
1545281582268430,-2,-2,-2,-2,-2,-2,3,-3
1545281582282440,0,-1,-1,-1,-2,-2,-6,1
1545281582282440,1,0,-1,0,1,-1,6,4
1545281582283441,-6,-4,-1,-1,-7,-3,-3,-8
1545281582283441,0,-2,2,2,1,0,16,6
1545281582304457,-4,-1,-3,-5,-1,4,1,-10
1545281582304457,8,-3,-3,-5,-5,-4,-7,1
1545281582305457,-1,2,1,2,4,0,-3,1
1545281582305457,-11,-3,-2,-6,-3,-2,-12,-49
1545281582335495,10,2,1,1,-1,0,16,54
1545281582335495,1,2,3,2,0,-5,-13,8
1545281582336496,0,3,-4,-7,0,3,14,-1
1545281582336496,-10,-8,-3,4,1,1,13,22
1545281582342482,-4,7,-3,-4,-4,-2,-55,-45
1545281582342482,-1,-11,-1,0,-5,-18,-19,-35
1545281582343483,-14,3,4,4,7,19,5,26
1545281582343483,6,6,-2,2,-4,1,16,-1
1545281582364498,20,-8,1,-6,-3,-4,67,28
1545281582364498,0,-1,-2,3,3,19,4,39
1545281582365499,-11,-10,-5,10,5,-14,-81,-44
1545281582365499,-3,11,0,-3,0,7,19,-53
1545281582387514,-1,-2,-3,1,-1,-3,21,72
1545281582387514,-53,4,-1,-2,0,0,-37,-23
1545281582387514,64,-5,-2,-5,-9,-9,7,-29
1545281582387514,-34,7,6,12,7,10,17,73
1545281582401525,21,-12,-2,2,7,26,35,-37
1545281582401525,34,26,16,14,15,-4,41,29
1545281582409530,-30,-4,-7,-15,-6,7,-12,-55
1545281582409530,42,2,1,-4,-7,-21,-11,0
1545281582424544,-22,2,-3,-1,-4,-16,-31,-7
1545281582424544,30,-7,-1,4,-5,-5,-28,-16
1545281582425541,-34,-2,2,-3,10,9,33,67
1545281582425541,-32,-10,-1,-9,-5,-8,28,24
1545281582446556,57,18,0,4,12,16,44,0
1545281582446556,-52,-24,-15,-10,-15,-16,-62,-118
1545281582454562,30,0,2,5,-2,-6,8,89
1545281582454562,-23,-10,-4,-11,-11,-2,-23,-44
