timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545280704648096,-1,0,0,-1,6,19,3,0
1545280704648096,-1,-2,-2,-3,-6,-21,-5,-2
1545280704650096,-2,-2,0,-2,-5,-3,1,0
1545280704650096,-5,-3,-2,1,4,1,2,1
1545280704663118,-1,-1,1,4,6,0,2,0
1545280704663118,4,-1,0,-2,-6,7,-4,-2
1545280704669127,-9,-2,0,1,4,1,2,0
1545280704669127,5,2,0,-3,-6,-3,0,0
1545280704686123,-1,-1,-1,0,-1,-4,-1,1
1545280704686123,-3,0,-1,-2,2,1,1,-4
1545280704687123,-2,-2,-3,-3,0,-4,-1,-1
1545280704687123,-1,-1,-2,1,-2,-1,-3,1
1545280704708150,-1,1,-2,4,-5,-1,1,1
1545280704708150,-1,-2,-3,-8,-5,-7,-4,-3
1545280704710151,-2,-4,-3,-2,0,13,6,0
1545280704710151,-4,-4,-3,-7,-5,-16,-6,-3
1545280704723148,3,2,2,3,2,5,4,1
1545280704723148,2,0,2,7,14,5,1,3
1545280704729165,-1,-1,-1,-2,-6,1,-1,-3
1545280704729165,2,0,0,2,3,-1,0,-1
1545280704746177,-3,-3,-1,-5,-7,-4,-1,-3
1545280704746177,1,0,-3,-4,-2,-1,1,0
1545280704747165,-8,-4,-3,-1,-1,-4,-5,-5
1545280704747165,2,1,1,0,-3,2,3,2
1545280704768192,-2,-2,-2,-1,6,-2,-2,-2
1545280704768192,1,-1,-2,0,1,11,0,0
1545280704770193,2,1,0,3,-2,-14,-2,-1
1545280704770193,-2,0,2,1,-1,-1,-3,0
1545280704783195,0,-2,-1,-2,1,4,1,0
1545280704783195,1,-1,0,2,1,-4,-1,0
1545280704789212,0,-1,-2,-7,-11,-3,-1,0
1545280704789212,-5,-2,-2,0,1,2,-1,-3
1545280704806207,1,0,-2,-2,-4,-4,-2,0
1545280704806207,-4,-3,0,0,-3,-3,-2,-4
1545280704807207,3,1,-1,-3,3,8,1,4
1545280704807207,1,1,-1,-1,0,-6,3,-2
1545280704828223,-5,-3,0,-1,-6,-5,-2,-1
1545280704828223,9,2,0,4,5,2,-1,2
1545280704830224,4,2,0,1,2,0,1,1
1545280704830224,-8,-4,-6,-3,3,1,-4,-5
1545280704842249,1,-1,-3,-5,-6,5,-3,-1
1545280704842249,-5,-1,3,1,6,-6,2,2
1545280704849239,0,2,3,1,5,5,4,8
1545280704849239,0,-2,0,-1,-4,-1,-6,-11
1545280704866251,3,1,0,-2,2,-5,-3,2
1545280704866251,-10,-7,-9,-12,-21,-10,-9,-8
1545280704867265,1,-3,-1,3,5,-3,-1,2
1545280704867265,-3,2,-1,0,0,2,6,3
1545280704887267,4,-1,0,2,-1,5,0,2
1545280704887267,0,3,1,2,6,-2,-1,0
1545280704896270,-3,0,-3,-4,-11,-13,-6,-4
1545280704896270,1,1,1,-1,-7,-4,1,5
1545280704902275,-5,-3,-2,-2,6,2,-6,-8
1545280704902275,-3,-1,0,2,7,9,2,-2
1545280704911282,-1,-1,-1,-1,-12,-11,-2,-4
1545280704911282,3,2,2,1,-3,-3,-6,0
1545280704926291,-1,3,0,-1,8,4,20,20
1545280704926291,8,-2,-4,-4,-3,0,-14,-26
1545280704927293,-2,2,3,-2,-2,-3,0,7
1545280704927293,-5,-3,-3,0,-2,2,-2,3
1545280704948325,-2,-1,-1,0,-2,-8,-9,-23
1545280704948325,-2,-3,1,3,1,9,7,9
1545280704950309,-10,-9,-9,-7,-3,-8,-7,-8
1545280704950309,7,3,-1,0,2,4,1,8
1545280704962330,-5,-3,-1,-1,1,-3,-3,-7
1545280704962330,13,11,8,5,-1,5,12,13
1545280704971324,-14,-12,-10,-9,-7,-6,-21,-22
1545280704971324,-4,-1,1,-3,-1,-2,7,15
1545280704986334,-2,0,-4,-3,-4,-8,-13,-8
1545280704986334,-15,-12,-5,-5,-5,-1,6,9
1545280704987335,22,12,4,1,-2,3,9,24
1545280704987335,-26,-13,-3,2,4,-6,-25,-43
1545280705008349,14,7,9,8,7,5,11,28
1545280705008349,-7,-2,1,0,-2,0,1,-16
1545280705010351,5,1,-7,-8,0,-3,-5,-10
1545280705010351,6,3,-4,-5,-6,-1,-2,8
1545280705022360,-7,-3,-3,-3,-9,-3,-3,-10
1545280705022360,4,3,0,1,0,-5,-2,15
1545280705031366,-3,-5,-1,4,-1,7,10,13
1545280705031366,-1,3,1,2,11,5,-5,-11
1545280705046377,-12,-13,-4,-1,-2,-2,5,21
1545280705046377,-1,-1,-4,-3,0,-5,-11,-19
1545280705047377,-2,-4,-5,-1,1,0,-3,2
1545280705047377,8,4,0,-4,-8,1,3,-11
1545280705068392,12,7,7,4,0,-3,12,29
1545280705068392,-12,-5,-6,-2,1,-7,-7,9
1545280705070393,9,11,11,8,7,9,3,-11
1545280705070393,-11,-28,-19,-11,-5,-9,-18,-30
1545280705082402,-16,-5,-6,-8,-7,-1,-12,-13
1545280705082402,-2,0,3,-1,-2,0,1,-12
1545280705091408,22,10,9,8,2,6,12,16
1545280705091408,-9,-5,0,1,1,-5,-11,-12
1545280705105418,14,7,8,9,6,15,12,-9
1545280705105418,-19,-10,-10,-11,-10,-12,-5,-4
1545280705107420,6,1,5,4,10,8,-1,10
1545280705107420,33,18,7,1,-5,10,53,63
1545280705128435,-11,-12,-6,-3,-6,-20,-69,-74
1545280705128435,11,-4,1,-1,-2,8,21,55
1545280705130436,-13,-2,-5,-6,-1,-1,12,12
1545280705130436,-26,-1,-5,-7,-6,-3,-12,-42
1545280705142445,7,-7,-6,0,1,-8,11,23
1545280705142445,22,14,13,13,12,15,4,-12
1545280705151452,-5,1,-4,-6,-3,-7,-35,-43
1545280705151452,-7,-11,-5,-3,-2,-6,11,48
1545280705165461,39,19,11,4,-1,20,32,25
1545280705165461,-64,-9,10,8,5,-2,-25,-73
1545280705167463,-13,-30,-27,-7,-3,-19,-16,-31
1545280705167463,12,8,16,8,7,16,21,34
1545280705188495,16,13,1,-3,-2,-3,12,8
1545280705188495,11,-2,0,-4,-7,-8,-3,4
1545280705190479,-6,1,2,2,-1,0,-3,13
1545280705190479,12,6,-13,-1,1,-11,-21,-37
1545280705201499,-41,3,5,3,2,19,9,27
1545280705201499,-40,-51,-35,-20,-10,-18,-7,-35
1545280705211495,-9,-3,-14,-7,-7,-3,-23,-56
1545280705211495,-6,8,15,1,-3,-4,-1,18
1545280705224503,36,18,14,7,4,1,77,52
1545280705224503,18,5,-9,-3,-1,7,-31,-37
1545280705233512,-1,14,14,3,0,-1,17,49
1545280705233512,-23,-3,4,6,4,9,44,-30
1545280705248533,-14,-12,-4,-9,-1,18,6,-6
1545280705248533,18,3,3,5,2,-9,-15,30
1545280705249522,-7,-19,-13,-4,-1,2,18,38
1545280705249522,11,24,16,4,-1,-4,-25,-11
1545280705261542,22,12,12,-3,-4,9,49,33
1545280705261542,-8,-5,-13,-4,-1,-10,-31,-20
1545280705270535,4,-7,-1,1,1,5,13,14
1545280705270535,0,-13,-7,5,3,13,18,-32
1545280705285547,-13,5,4,-1,-2,-14,-71,22
1545280705285547,20,12,13,-3,-2,2,-16,-12
1545280705291568,-4,14,8,4,-2,-23,-38,-16
1545280705291568,-6,-10,-15,-1,-1,-12,-26,-10
1545280705309571,-20,-25,-9,-5,-10,-26,-25,-61
1545280705309571,20,31,14,3,6,32,46,33
1545280705311577,-17,1,14,-1,4,5,-39,-33
1545280705311577,9,0,-3,-11,-12,-26,-2,73
1545280705330578,5,25,17,3,1,-42,-121,-59
1545280705330578,-70,-45,-50,-1,-1,0,12,-44
1545280705332580,-23,-5,3,-8,-5,-31,-85,-28
1545280705332580,-12,7,0,-7,0,57,18,40
1545280705345590,-12,-9,-10,5,9,2,-19,-48
1545280705345590,16,-26,-10,-2,-1,-2,-2,39
1545280705347591,8,26,-22,0,-2,3,-5,-2
1545280705347591,20,-32,-30,-12,-8,42,58,8
1545280705375611,-23,-16,-19,-10,-3,4,-5,-2
1545280705375611,31,32,37,5,-1,-27,-40,81
1545280705377612,-24,-11,-5,10,8,72,100,-3
1545280705377612,9,41,54,12,5,-40,-69,-9
1545280705390621,-57,-12,10,-3,-4,-2,-33,-67
