timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545020249939011,-2,0,-1,1,-2,-1,1,-1
1545020249939011,-2,-1,-3,-1,0,2,-1,0
1545020249940010,2,-1,-1,-2,-4,-3,-1,-1
1545020249940010,0,-2,1,-1,-4,-5,-1,-1
1545020249961037,1,2,-1,0,-1,3,1,0
1545020249961037,-1,-2,0,-1,5,-1,1,-1
1545020249963038,-4,0,-2,-2,-3,-4,-3,-3
1545020249963038,-1,0,-2,-2,-2,2,-1,-1
1545020249976048,0,-2,2,0,-1,-4,-1,-1
1545020249976048,-3,-2,-3,-2,-4,-1,0,-2
1545020249982052,0,2,-1,1,1,2,1,0
1545020249982052,0,0,-1,-1,-5,-3,-2,-1
1545020249999064,0,-3,0,-2,1,0,-1,-2
1545020249999064,0,-1,-1,-3,-1,-2,-2,0
1545020250001065,2,0,-2,0,2,-1,-2,1
1545020250001065,-1,-1,-1,-2,-9,-1,-2,-1
1545020250021084,-1,1,-1,1,8,4,0,-2
1545020250021084,-2,1,1,-1,-2,1,-2,-2
1545020250023086,-2,-1,-1,-2,-6,-5,-1,-3
1545020250023086,-3,0,0,-2,3,1,1,-1
1545020250035089,-2,-3,-2,0,-2,-8,-4,-1
1545020250035089,0,-2,-2,0,5,8,2,0
1545020250044101,0,0,-1,-1,-1,-4,-3,0
1545020250044101,-1,-2,0,-1,-2,-2,0,-2
1545020250059106,-2,2,0,-2,-7,-1,-3,-1
1545020250059106,2,-6,0,2,4,-1,0,0
1545020250060096,-3,-3,-2,-3,-2,1,-1,0
1545020250060096,-1,-1,0,-3,-3,0,2,-2
1545020250081122,-1,-1,1,0,-2,-2,-1,-1
1545020250081122,-1,1,-1,-1,-9,-5,-1,-1
1545020250083123,-1,-3,-1,-1,6,3,-1,-2
1545020250083123,0,-2,0,-1,1,-1,-1,-2
1545020250095119,0,-2,-1,-1,1,1,1,-2
1545020250095119,-3,2,-1,-1,-6,-4,1,0
1545020250104126,2,2,-1,0,-3,-4,-1,-1
1545020250104126,-1,-1,-2,2,9,2,-4,0
1545020250119146,-1,-1,-1,-4,-3,0,-2,-1
1545020250119146,-2,0,-1,-1,-1,-4,0,0
1545020250120137,1,-5,-1,-1,-7,-3,-2,-2
1545020250120137,-4,-1,-1,2,4,-2,2,-3
1545020250141165,1,-2,-2,1,4,11,1,-1
1545020250141165,-1,1,0,-1,-1,-6,-2,-1
1545020250143166,-2,0,0,-2,-2,0,0,0
1545020250143166,1,0,-1,-2,-8,-4,-2,-1
1545020250155162,0,-2,-1,-2,-3,0,1,-1
1545020250155162,-3,-1,-1,0,3,1,-1,-1
1545020250164181,-3,-2,0,1,2,1,-1,-1
1545020250164181,2,2,0,-2,-2,0,-1,-1
1545020250179197,-2,1,-4,-2,-2,-5,-2,0
1545020250179197,4,-1,-1,-3,-4,-1,-2,1
1545020250180180,-1,0,0,1,3,-3,-1,-2
1545020250180180,-2,-3,-2,-1,-2,0,-1,-1
1545020250201208,1,-1,1,0,-4,0,-2,-2
1545020250201208,0,-4,-2,-1,-2,-2,0,0
1545020250203208,-3,0,-3,-1,7,0,1,0
1545020250203208,0,0,0,-2,0,2,-1,0
1545020250215223,-2,-1,0,-1,0,-2,-1,-1
1545020250215223,-2,-4,-2,-1,-5,-1,-2,-3
1545020250224212,1,-2,0,0,-4,-1,0,-1
1545020250224212,0,-1,-3,-2,1,0,1,0
1545020250239234,0,-2,-1,-3,-6,-3,0,1
1545020250239234,0,0,-1,1,6,-2,-2,-1
1545020250240224,-2,-1,-1,-1,-6,-4,0,0
1545020250240224,0,0,-2,0,1,7,-2,-2
1545020250261250,1,-1,-1,0,2,-4,-2,-1
1545020250261250,-4,-2,-2,-1,-3,0,-1,-1
1545020250263251,1,0,0,-1,0,0,0,0
1545020250263251,-1,0,-2,0,-5,-6,-2,-2
1545020250275247,-1,-2,-1,0,0,2,2,-2
1545020250275247,-1,-1,-1,-1,2,2,-1,-1
1545020250284266,1,2,-1,-2,-1,1,-1,0
1545020250284266,-2,-3,-2,-2,-4,-3,-1,-1
1545020250298276,-2,1,0,-1,-6,-2,-3,-1
1545020250298276,-2,-3,0,2,4,-1,-2,1
1545020250300265,-1,-2,-3,-2,2,2,-1,-1
1545020250300265,0,-1,-1,-2,-2,-1,0,-2
1545020250321292,-1,-1,-1,-1,-3,-2,-2,-1
1545020250321292,-1,1,-3,-1,-4,1,0,-1
1545020250323281,0,-2,1,0,-1,-3,-2,-2
1545020250323281,0,1,0,1,1,-3,-1,-2
1545020250335290,0,-2,0,1,4,4,2,1
1545020250335290,-1,1,1,-5,-3,-2,1,0
1545020250344309,-1,-1,-1,-1,0,1,-2,-1
1545020250344309,-2,-2,-2,-3,-6,-4,-3,-3
1545020250358318,-2,-2,-1,-2,0,-4,3,0
1545020250358318,2,-1,-1,-1,1,5,1,-2
1545020250360307,-2,-1,-1,0,2,-2,0,1
1545020250360307,-5,-4,0,-2,-1,-2,-3,-4
1545020250381335,-4,0,-1,0,-2,-2,-4,-4
1545020250381335,3,-3,-1,-2,-5,-3,1,2
1545020250383335,2,2,0,0,1,-1,-1,-1
1545020250383335,-1,-2,-1,-3,-2,3,-2,-1
1545020250395333,-5,0,1,-1,1,-2,-4,-3
1545020250395333,-3,0,-1,-1,-4,-1,-2,-1
1545020250404338,-2,-2,-2,-1,-2,0,-1,-1
1545020250404338,-1,-2,-2,-1,-2,0,1,0
1545020250418348,0,1,-1,0,4,2,1,-3
1545020250418348,-1,0,-1,-1,0,-2,-1,-1
1545020250420351,0,-3,-1,-1,-1,-1,-2,-1
1545020250420351,-1,2,0,-1,-4,-4,0,1
1545020250441364,1,-1,-1,0,-3,1,1,-1
1545020250441364,-1,-1,2,2,5,2,0,1
1545020250443366,-1,-1,2,1,-1,-3,0,1
1545020250443366,2,1,-2,-1,0,-2,-1,0
1545020250464381,-1,-1,-5,-6,-3,-2,-2,0
1545020250464381,-1,-2,0,-3,-4,-2,-1,-2
1545020250466382,2,0,0,-1,-3,0,-2,-2
1545020250466382,1,0,-1,2,0,1,-1,0
1545020250478390,-2,-3,-1,-1,-2,-7,0,0
1545020250478390,-2,1,-2,-2,1,7,-1,-1
1545020250480393,-1,-2,-3,-1,-2,-3,2,-1
1545020250480393,1,0,0,0,0,-1,0,0
1545020250501407,1,3,0,-2,-3,-3,-1,1
1545020250501407,-2,-5,-3,-1,-7,-5,-1,1
1545020250502408,-3,0,2,2,10,-1,-2,-3
1545020250502408,-2,-1,-4,-2,-2,1,0,-1
1545020250523433,2,-2,1,0,1,1,0,2
1545020250523433,-3,-2,1,-3,-5,-5,-4,-1
1545020250525424,-3,-2,-3,-4,-6,1,2,-1
1545020250525424,-2,-1,-2,-2,3,0,-1,-1
1545020250538433,0,0,1,0,2,2,-2,-1
1545020250538433,-1,-2,-3,2,4,-2,0,-1
1545020250540442,-2,-2,-1,-3,-8,-1,-2,2
1545020250540442,-2,-3,-2,-2,-1,0,-1,-2
1545020250561450,-5,-1,-1,2,-2,0,-2,-1
1545020250561450,4,0,8,21,3,-2,-1,0
1545020250562451,-3,0,-1,-24,-8,-5,-8,-5
1545020250562451,0,-2,-8,0,-2,1,0,0
1545020250583466,-1,-3,-13,5,10,5,3,0
1545020250583466,-2,3,21,17,8,4,0,-2
1545020250585467,0,-3,-18,-12,-10,-5,2,1
1545020250585467,-1,0,-12,-25,-16,2,-4,-2
1545020250598475,4,-1,-5,-14,-3,-2,2,-1
1545020250598475,-4,4,74,66,29,2,-1,2
1545020250604481,1,1,-16,0,5,3,-1,0
1545020250604481,2,-1,6,3,3,-3,-2,-1
1545020250621492,0,-3,-9,32,-19,-8,-4,-3
1545020250621492,0,-2,-33,-82,-18,2,-1,-2
1545020250622493,4,6,87,23,26,6,3,2
1545020250622493,4,0,-25,106,58,15,5,1
1545020250643520,3,4,-3,6,11,2,-1,0
1545020250643520,-5,-7,-25,-59,-20,-7,-3,-5
1545020250645511,-6,-4,-48,16,-29,-12,-6,-1
1545020250645511,3,1,-11,-128,-52,-12,-2,-3
1545020250657530,-11,-16,-2,-7,-9,-1,-4,-6
