timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1532922372198978,-3,0,-1,-2,-1,0,-1,-1
1532922372198978,-2,0,-2,-8,4,-1,-2,-1
1532922372199984,4,3,3,4,-3,-2,0,-4
1532922372199984,2,-4,-5,-4,1,-2,0,3
1532922372200979,3,8,0,-2,0,2,1,2
1532922372200979,0,-7,-1,-3,-5,-1,0,0
1532922372201973,-3,1,1,5,12,4,2,-1
1532922372201973,-1,-3,-2,-5,-7,-2,0,4
1532922372207978,-3,-6,-4,1,0,-3,-1,-9
1532922372207978,-2,-2,0,-10,-11,-1,0,-1
1532922372211996,1,1,-1,2,-3,-6,-4,-2
1532922372211996,-6,-4,-1,-6,4,1,0,-2
1532922372227991,-7,-1,-1,4,0,0,0,3
1532922372227991,7,1,-1,6,9,1,1,1
1532922372237004,-5,-4,-2,-4,-4,0,-2,-2
1532922372237004,-5,5,1,1,-5,-1,-4,-12
1532922372243018,6,3,1,-5,-5,-3,-1,0
1532922372243018,0,-4,-10,-6,-4,-4,0,-2
1532922372267045,10,2,2,1,-3,0,-2,4
1532922372267045,-5,-3,0,1,7,7,0,0
1532922372268037,0,1,0,1,1,-3,1,1
1532922372268037,-1,1,2,6,-5,-5,-1,-2
1532922372305100,0,2,0,-2,2,1,1,0
1532922372305100,-1,1,-1,-3,-1,-1,-4,-9
1532922372305100,0,-1,-1,-8,-4,2,-1,1
1532922372305100,-1,1,-2,7,4,-1,0,0
1532922372306061,5,5,0,2,5,-1,-2,-4
1532922372306061,-4,0,1,1,-6,1,2,7
1532922372309049,0,0,-5,-1,-1,2,-2,-1
1532922372309049,-2,-2,0,-8,-7,-7,-1,-4
1532922372317074,1,0,1,-2,4,3,1,4
1532922372317074,-5,-2,-1,-4,-5,0,-2,-1
1532922372326060,7,1,0,-1,-5,-3,1,1
1532922372326060,-5,1,2,23,24,7,1,0
1532922372332084,3,-2,-3,-11,0,-3,-3,-2
1532922372332084,8,4,-5,-3,-4,0,0,2
1532922372348140,-14,-8,3,-7,-11,-4,-1,-4
1532922372348140,5,-3,-1,-8,-8,-2,-1,1
1532922372354126,-6,-1,4,2,1,0,2,6
1532922372354126,-2,-2,-2,1,6,0,-4,-12
1532922372369150,4,-2,-2,1,2,1,1,1
1532922372369150,0,2,1,-2,-4,-2,-1,0
1532922372377161,-1,-3,-5,-5,-1,-1,0,-1
1532922372377161,1,-2,2,-3,-7,-4,0,0
1532922372393159,-5,0,2,14,10,5,2,0
