timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1545115762118230,-3,-12,-2,1,1,1,0,0
1545115762118230,-4,0,-1,-3,-3,-2,-1,-2
1545115762119230,-1,4,-2,-1,-6,-4,-2,-1
1545115762119230,-5,4,-1,-1,-3,-2,-1,-1
1545115762120232,22,3,2,1,0,-2,2,3
1545115762120232,-23,-4,-3,-1,1,2,-1,-3
1545115762121242,-10,-4,1,1,4,3,-2,-1
1545115762121242,-4,-5,-2,-2,-1,-4,-2,-4
1545115762131239,1,2,-1,-2,-5,-3,-1,0
1545115762131239,9,3,3,0,-3,-4,-1,1
1545115762142250,1,-3,-2,0,-2,-1,1,-3
1545115762142250,-2,6,0,1,1,2,-1,-3
1545115762146249,-9,-11,-3,1,6,4,2,-3
1545115762146249,7,6,-1,-2,-1,-1,-2,1
1545115762162276,-1,-1,-1,-1,-1,-2,0,0
1545115762162276,3,0,-3,-2,-4,-2,-1,0
1545115762171268,-9,8,-5,-4,-5,-2,-1,-2
1545115762171268,9,-5,5,5,-2,-2,-1,-4
1545115762185278,-9,-4,4,2,2,-1,1,-1
1545115762185278,-5,-6,13,2,0,0,1,-1
1545115762193283,-6,1,-12,-12,-9,-5,-5,-4
1545115762193283,-2,-9,-38,-12,-2,1,-1,-2
1545115762206292,6,3,4,4,4,1,0,0
1545115762206292,7,5,7,-13,-5,-2,-1,1
1545115762249379,-1,2,-2,-7,-4,-1,-3,-2
1545115762249379,2,-4,-1,-6,2,3,2,0
1545115762261372,-3,-4,11,0,-4,0,0,-2
1545115762261372,-2,1,-1,-6,1,-2,-2,-1
1545115762262373,-1,0,-14,3,0,-3,0,-1
1545115762262373,-4,-6,11,1,-4,-3,-2,-1
1545115762263373,2,10,4,4,5,2,0,-1
1545115762263373,-3,-9,-32,-7,2,3,0,1
1545115762263373,0,-5,0,-7,-5,-3,-1,-1
1545115762263373,-4,4,-7,-17,-3,0,1,-2
1545115762267379,-1,2,7,-25,-15,-7,-3,-1
1545115762267379,-4,2,21,41,16,1,-1,0
1545115762273383,3,-12,-15,37,24,4,1,0
1545115762273383,3,5,-6,-22,0,2,-3,0
1545115762288411,-3,6,4,16,-2,-3,0,-1
1545115762288411,-1,8,-4,-31,-16,-4,0,-2
1545115762296417,-7,-12,11,3,-16,-10,-6,-3
1545115762296417,5,28,11,-43,-15,-2,0,4
1545115762320433,9,-25,6,69,62,20,6,4
1545115762320433,-6,17,-7,22,-12,-7,-5,-3
1545115762320433,-1,-13,-21,-39,-8,1,2,-1
1545115762320433,5,2,5,-40,-30,-12,-3,-1
1545115762334478,4,25,26,14,-40,-17,-8,-4
1545115762334478,-7,25,-31,4,56,24,11,4
1545115762335426,-5,12,-3,-32,-24,-10,-3,-5
1545115762335426,15,-36,-16,29,-3,-6,-3,2
1545115762357442,3,23,-3,-28,-14,-2,1,0
1545115762357442,20,0,7,-33,-14,-4,-2,1
1545115762357442,-2,32,5,73,32,6,1,0
1545115762357442,-8,28,-18,7,-5,-5,-3,-6
1545115762379566,10,9,35,-51,-21,-7,0,-1
1545115762379566,-23,-67,-35,28,8,-3,-4,-4
1545115762380550,12,55,11,-61,-17,4,2,4
1545115762380550,7,-63,-12,75,17,9,4,1
1545115762394576,-8,21,4,-57,11,3,-2,-3
1545115762394576,8,7,87,-30,2,0,1,1
1545115762395548,-4,-13,-38,-74,-26,-11,-6,-4
1545115762395548,-20,-57,-35,127,36,6,-1,-3
1545115762416591,6,3,-66,-84,-30,-5,0,3
1545115762416591,4,63,42,-112,-42,-14,-6,-5
1545115762417551,-6,-36,44,111,110,41,14,6
1545115762417551,-7,-32,-30,-116,-25,-13,-8,-6
1545115762439556,-10,20,48,36,-65,-24,-11,-6
1545115762439556,-4,-25,-8,117,66,20,11,8
1545115762440557,21,22,-2,-41,-1,2,-1,-1
1545115762440557,7,16,28,-20,-14,-3,0,2
1545115762454610,-25,15,66,82,-14,-11,-6,-4
1545115762454610,-22,-64,-70,-128,-51,-10,-5,-10
1545115762455611,-6,-16,69,-9,-20,-3,1,2
1545115762455611,20,102,55,-69,-13,5,4,9
1545115762476660,-8,-92,-122,57,-1,-5,-7,-10
1545115762476660,-4,-4,114,-39,-4,-2,-3,-2
1545115762477657,-26,-92,-40,-82,-32,-6,-1,-3
1545115762477657,-4,45,-80,43,51,10,0,-6
1545115762500697,16,8,-27,-78,-29,2,5,6
1545115762500697,-5,-5,-78,-2,23,10,1,-7
1545115762500697,-12,-82,17,-27,-101,-36,-15,-6
1545115762500697,-11,-2,74,-40,-41,-13,-4,-4
1545115762514688,12,36,-56,-87,-61,-18,-4,1
1545115762514688,34,-55,-36,127,44,12,4,8
1545115762515741,5,-6,61,20,72,28,7,2
1545115762515741,-2,28,17,-63,-27,-3,3,6
1545115762536701,-5,76,-33,24,29,-31,-16,-16
1545115762536701,-26,67,-6,-21,-2,16,5,-4
1545115762537700,-1,47,32,5,-58,-9,-3,-3
1545115762537700,1,48,-19,8,-26,4,-1,-2
1545115762561738,12,-110,34,-126,-77,-24,-8,-3
1545115762561738,-46,-46,-81,-19,-9,2,-2,-3
1545115762561738,9,43,-14,-32,-1,4,-1,-3
1545115762561738,-12,-24,51,-11,-9,-3,-1,-6
1545115762575727,22,-11,108,-54,-127,-37,-3,10
1545115762575727,1,-78,-55,-57,93,44,10,1
1545115762581755,-17,3,-44,17,89,31,8,0
1545115762581755,4,-47,69,-128,-128,-48,-10,-1
1545115762596761,12,-17,-73,127,127,46,11,5
1545115762596761,0,22,88,-59,-95,-29,-11,-2
1545115762597771,1,91,-57,-62,-61,-29,-9,-5
1545115762597771,-3,-82,58,-107,-71,-51,-18,-9
1545115762619777,-31,78,-4,122,127,119,45,19
1545115762619777,35,27,8,-71,-86,-19,-4,4
1545115762620760,7,-21,-28,-81,-54,-16,-6,-6
